Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
6,2686256,10,3778879,2366971,14,70
107,2701776,112,3515381,2103473,116,63
208,2700060,210,4688752,3276844,213,64
308,2705508,311,4891190,3479282,315,78
408,2706976,411,5708908,4297000,417,78
509,2710700,512,5124105,3712197,514,51
609,2711580,613,3261664,1849756,616,50
711,2712276,714,2475477,1063569,717,38
811,2709864,814,3858751,2446843,817,85
914,2708808,922,5523446,4111538,931,84
1014,2711484,1021,4874515,3462607,1029,70
1115,2700692,1122,4558908,3147000,1130,60
1215,2688352,1224,3871657,2459749,1232,41
1314,2688556,1317,2487500,1075592,1319,29
1414,2688624,1416,1916576,504668,1419,22
1515,2688676,1517,1459786,47878,1519,22
1615,2688480,1617,1554539,142631,1620,25
1715,2688532,1718,1439838,27930,1720,22
1816,2689060,1819,1389968,0,1822,24
1866,2689060,1869,1177516,0,1872,15
1967,2689112,1969,1378053,0,1972,18
2067,2688936,2070,1376083,0,2073,24
2168,2688616,2170,1282660,0,2173,25
2268,2689052,2272,1455894,43986,2275,28
2369,2689352,2372,1306228,0,2375,23
2470,2689848,2472,1254497,0,2476,26
2570,2690588,2573,1334289,0,2575,33
2671,2691048,2674,1554326,142418,2678,26
2774,2689180,2786,1622514,210606,2798,35
2874,2689524,2884,2006229,594321,2895,30
2975,2689328,2987,1510624,98716,2998,28
3075,2689544,3085,1759007,347099,3095,30
3175,2694008,3185,1949917,538009,3193,30
3274,2693852,3276,1799345,387437,3279,20
3374,2693852,3376,1353030,0,3379,24
3474,2694100,3477,1362880,0,3479,24
3575,2693956,3582,1252021,0,3591,25
3677,2693956,3689,1310312,0,3702,28
3777,2694720,3786,2882030,1470122,3789,49
3878,2695824,3885,3505828,2093920,3889,59
3978,2700548,3987,3535803,2123895,3992,57
4078,2709472,4081,3786169,2374261,4085,78
4178,2709872,4191,5609768,4197860,4196,87
4278,2709572,4283,5693705,4281797,4287,87
4379,2682444,4382,5180062,3768154,4385,71
4480,2677952,4483,4353509,2941601,4487,68
4581,2675588,4584,4746167,3334259,4587,59
4681,2684904,4684,3405272,1993364,4686,51
4782,2698564,4788,2984206,1572298,4795,37
4883,2707676,4902,3039772,1627864,4905,47
4983,2707912,4985,3009916,1598008,4988,48
5084,2704000,5086,3279442,1867534,5088,51
5184,2706188,5187,2622644,1210736,5190,37
5285,2707548,5288,2541804,1129896,5290,40
5385,2706816,5388,2477480,1065572,5391,31
5485,2702360,5488,2047361,635453,5491,27
5585,2707816,5588,1941278,529370,5591,26
5687,2702628,5689,1641603,229695,5692,26
5787,2702876,5792,1720474,308566,5798,25
5888,2703520,5895,2131433,719525,5902,27
5988,2703768,5995,1813685,401777,6002,25
6089,2703824,6096,1654606,242698,6104,29
6190,2704248,6197,1649293,237385,6206,28
6291,2704020,6299,1815068,403160,6309,28
6391,2704268,6399,1903605,491697,6407,27
6491,2704516,6500,1706541,294633,6509,24
6592,2705244,6599,1899727,487819,6607,27
6692,2705492,6701,1828026,416118,6709,28
6793,2706340,6802,1949917,538009,6811,29
6895,2706992,6908,1474216,62308,6918,25
6997,2707488,7011,1259847,0,7025,30
7097,2707540,7110,1356945,0,7125,29
7197,2707872,7210,1361608,0,7223,26
7298,2708068,7312,1261498,0,7326,26
7398,2708368,7411,1382593,0,7425,31
7498,2708616,7510,1472781,60873,7522,27
7599,2709360,7612,1340623,0,7625,27
7700,2709464,7712,1484358,72450,7724,30
7800,2709712,7813,1406661,0,7828,28
7900,2707908,7909,1938539,526631,7918,34
8000,2707948,8009,2358613,946705,8018,35
8103,2707948,8114,1584461,172553,8124,27
8202,2707984,8212,1759689,347781,8224,28
8302,2707796,8312,1688909,277001,8323,29
8404,2708016,8417,1367615,0,8431,26
8505,2708264,8517,1394251,0,8529,30
8606,2708264,8617,1793753,381845,8629,37
8705,2706276,8712,2179360,767452,8720,31
8806,2706520,8815,2104722,692814,8824,28
8904,2706684,8907,1856706,444798,8909,24
9004,2706684,9007,1424877,12969,9010,22
9105,2706632,9108,1223275,0,9111,24
9206,2703888,9208,1177992,0,9211,25
9306,2703908,9309,1155675,0,9312,26
9408,2703908,9424,1155675,0,9436,25
9510,2704156,9519,1406836,0,9529,25
9611,2703960,9621,1280610,0,9632,26
9712,2703960,9722,1331297,0,9733,27
9812,2704208,9824,1305455,0,9836,29
9912,2704208,9921,1397903,0,9930,24
10012,2704456,10021,1395712,0,10029,25
10113,2704456,10123,1296322,0,10132,25
10214,2704640,10224,1494208,82300,10233,32
10315,2704444,10325,1257676,0,10337,25
10415,2704784,10424,1504058,92150,10449,27
10515,2704248,10522,2050299,638391,10529,29
10616,2704508,10626,1478054,66146,10638,26
10716,2704508,10724,1659267,247359,10732,25
10817,2704560,10827,1444825,32917,10835,26
10917,2704560,10926,1654280,242372,10934,25
11018,2704364,11026,1499682,87774,11034,24
11119,2704612,11129,1412128,220,11140,25
11219,2704484,11227,1544565,132657,11234,25
11319,2704732,11327,1529604,117696,11335,27
11420,2704732,11429,1599422,187514,11440,24
11520,2704732,11528,1539578,127670,11537,24
11622,2704784,11634,1376013,0,11645,27
11723,2704784,11732,1428973,17065,11742,27
11822,2705084,11831,1389146,0,11841,25
11923,2705136,11935,1431422,19514,11945,30
12024,2705384,12037,1229306,0,12048,25
12125,2705384,12135,1405910,0,12147,30
12226,2705336,12236,1320202,0,12247,26
12328,2705140,12342,1263214,0,12356,25
12428,2705388,12441,1250031,0,12451,26
12528,2705388,12539,1408241,0,12549,30
12629,2705688,12640,1307980,0,12650,26
12730,2705740,12742,1324567,0,12754,29
12832,2705740,12847,1253606,0,12861,28
12932,2705204,12945,1311926,0,12959,31
13033,2705752,13047,1246401,0,13062,31
13132,2703700,13140,2143006,731098,13149,39
13233,2703616,13243,1820289,408381,13251,26
13332,2703616,13339,1992938,581030,13346,28
13434,2703616,13444,1477792,65884,13454,29
13534,2703864,13545,1582854,170946,13554,32
13634,2703916,13643,1451526,39618,13651,25
13735,2700584,13746,1426184,14276,13756,30
13835,2700832,13846,1412239,331,13857,30
13936,2700884,13948,1326633,0,13959,24
14037,2701132,14050,1288255,0,14063,31
14137,2701164,14148,1494208,82300,14160,26
14237,2701092,14246,1659267,247359,14254,27
14338,2701340,14346,1584461,172553,14355,25
14439,2701340,14449,1461376,49468,14459,29
14540,2701392,14551,1406661,0,14562,28
14642,2701640,14654,1288255,0,14666,30
14742,2701884,14756,1253606,0,14768,28
14842,2701740,14853,1375598,0,14865,28
14942,2701740,14953,1363176,0,14963,27
