Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
66,2577172,70,2007616,4209,75,38
166,2583124,174,1847701,0,184,32
267,2488664,278,1627611,0,285,26
368,2489420,378,879383,0,390,14
468,2490416,478,1147215,0,488,20
568,2491492,577,1777008,0,585,42
669,2497204,674,2895864,892457,679,57
769,2501584,773,2340453,337046,777,53
869,2507712,874,2949870,946463,879,54
971,2508420,981,1692982,0,989,27
1072,2507960,1080,1460564,0,1088,23
1174,2508316,1184,518648,0,1195,12
1275,2509184,1288,548208,0,1299,22
1374,2518684,1384,2450569,447162,1391,63
1473,2526124,1476,3455876,1452469,1481,72
1574,2526320,1577,4283528,2280121,1581,55
1674,2532244,1678,3552385,1548978,1681,43
1775,2526032,1778,3293326,1289919,1781,37
1880,2514076,1897,2586531,583124,1910,25
1979,2514076,1994,1218515,0,2006,27
2080,2514624,2091,1328965,0,2101,25
2180,2514676,2193,1228704,0,2203,24
2281,2514676,2294,1270674,0,2304,23
2381,2514536,2392,1320202,0,2402,21
2482,2514732,2493,1282332,0,2503,25
2583,2514660,2594,1275578,0,2605,23
2683,2514660,2694,1303782,0,2706,25
2782,2515200,2789,2415973,412566,2797,33
2883,2515252,2890,2136340,132933,2897,30
2984,2515108,2993,1720474,0,3001,25
3086,2515160,3096,1604409,0,3105,29
3184,2515408,3191,1964257,0,3198,28
3284,2515408,3291,1663114,0,3298,22
3385,2515408,3392,1605753,0,3399,21
3485,2515416,3492,1724746,0,3500,24
3586,2515664,3593,1677454,0,3599,24
3686,2514144,3693,2000108,0,3700,28
3788,2513948,3798,1763495,0,3805,28
3887,2513948,3894,1799345,0,3902,21
3988,2513948,3995,1648773,0,4002,28
4093,2517676,4111,1157933,0,4126,23
4193,2517728,4209,1309549,0,4220,25
4292,2517728,4304,1303317,0,4315,26
4392,2518092,4404,1372730,0,4416,26
4493,2518072,4503,1664254,0,4512,26
4593,2518124,4604,1519630,0,4613,24
4693,2518356,4701,1459786,0,4710,22
4793,2517280,4800,1864675,0,4808,29
4895,2517084,4908,1309046,0,4922,25
4996,2517084,5009,1326633,0,5022,25
5097,2517084,5110,1361608,0,5122,28
5196,2517332,5205,1519057,0,5213,31
5296,2517808,5303,2552205,548798,5311,40
5396,2519140,5404,2674097,670690,5412,43
5495,2524224,5499,3176003,1172596,5502,54
5596,2533176,5599,3661807,1658400,5603,73
5699,2545936,5706,5382195,3378788,5714,95
5798,2553096,5804,6596651,4593244,5807,93
5898,2531772,5901,6189337,4185930,5904,75
5999,2521824,6006,5373883,3370476,6013,56
6101,2522388,6112,3564690,1561283,6121,46
6199,2524696,6202,3130339,1126932,6205,46
6303,2526216,6314,2930751,927344,6320,45
6402,2525448,6409,2566545,563138,6418,38
6502,2525588,6510,2401633,398226,6519,38
6603,2525392,6611,2530695,527288,6619,39
6703,2525640,6710,2437484,434077,6718,35
6804,2525640,6812,2530695,527288,6821,38
6904,2525888,6912,2609566,606159,6919,39
7004,2525692,7010,2294082,290675,7016,35
7105,2525940,7111,2365783,362376,7117,34
7207,2526188,7213,1562732,0,7219,19
7309,2526188,7319,1333289,0,7323,20
7407,2526204,7410,1369446,0,7412,23
7507,2525852,7511,1137821,0,7514,22
7608,2525976,7611,1312017,0,7614,23
7709,2525780,7712,1291886,0,7716,27
7810,2530784,7818,2457525,454118,7820,36
7911,2532116,7914,2516355,512948,7917,42
