Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
62,2519192,65,927412,0,67,11
163,2521288,166,2000108,20062,168,29
263,2523124,266,2165020,184974,268,33
364,2524756,367,978190,0,370,23
466,2523968,473,1705553,0,481,26
564,2524784,567,1716732,0,570,29
665,2527828,667,2330621,350575,670,32
765,2529724,768,2407334,427288,771,36
865,2530044,869,2579297,599251,872,52
966,2534244,970,4104710,2124664,973,56
1066,2548404,1070,3019349,1039303,1074,63
1167,2562376,1170,3986671,2006625,1176,58
1269,2571292,1277,4987960,3007914,1287,75
1368,2570068,1371,4327930,2347884,1375,53
1468,2564536,1472,3793905,1813859,1475,48
1569,2552772,1571,2880660,900614,1574,37
1669,2553232,1672,2277170,297124,1675,25
1769,2553284,1772,1361402,0,1775,19
1870,2553088,1873,1595157,0,1875,24
1970,2553388,1973,1471116,0,1976,21
2073,2553388,2076,1069535,0,2085,15
2177,2553448,2190,1222826,0,2201,27
2276,2553252,2286,1345303,0,2296,23
2377,2553088,2386,1300202,0,2395,21
2477,2553016,2486,1529604,0,2495,21
2578,2553264,2585,1464773,0,2594,22
2680,2553068,2695,1345303,0,2705,31
2778,2553400,2785,2939390,959344,2792,41
2879,2553648,2886,1691794,0,2893,20
2980,2553648,2990,1541222,0,2999,22
3079,2553648,3082,1584633,0,3085,28
3180,2553700,3183,1253946,0,3186,22
3281,2553752,3284,1234411,0,3287,24
3381,2553676,3384,1182326,0,3387,22
3485,2553480,3499,1132106,0,3510,20
3586,2553480,3599,1265321,0,3607,27
3685,2553284,3695,1221709,0,3706,21
3786,2557500,3796,1415028,0,3807,28
3886,2557856,3894,1439838,0,3902,24
3986,2557856,3994,1429864,0,4002,20
4087,2557856,4097,1356314,0,4110,25
4189,2558100,4202,1412128,0,4212,29
4289,2556504,4297,1540173,0,4305,26
4391,2556484,4402,1283945,0,4413,24
4491,2556732,4510,1254943,0,4521,24
4591,2556536,4603,1338087,0,4615,22
4692,2556500,4714,1206074,0,4726,26
4791,2556644,4797,2088699,108653,4804,28
4892,2556500,4901,1494695,0,4911,27
4992,2558092,5004,2939390,959344,5008,45
5093,2559632,5095,2873391,893345,5098,43
5194,2562392,5198,2688938,708892,5202,46
5294,2571036,5297,4024871,2044825,5301,65
5395,2573752,5398,4998154,3018108,5402,75
5497,2584668,5505,5458248,3478202,5516,84
5599,2582784,5608,5813487,3833441,5616,78
5696,2568084,5700,4833743,2853697,5703,61
5799,2568964,5809,3729309,1749263,5814,53
5899,2573396,5907,3703566,1723520,5915,54
5999,2573576,6007,3726458,1746412,6014,57
6100,2574260,6108,3054906,1074860,6117,41
6201,2574336,6210,2604659,624613,6219,39
6299,2574760,6303,2715649,735603,6308,38
6400,2574568,6406,2545035,564989,6412,40
6501,2573588,6507,2494844,514798,6513,36
6601,2573836,6607,2279742,299696,6613,35
6701,2574580,6707,2437484,457438,6713,36
6802,2573556,6808,2910710,930664,6814,44
6902,2573360,6909,1935577,0,6915,28
7004,2573412,7012,1906897,0,7019,29
7102,2573464,7105,1620093,0,7111,21
7204,2573072,7212,1415432,0,7218,20
7304,2573176,7310,1706134,0,7315,24
7405,2573240,7411,1584242,0,7417,21
7506,2573240,7512,1516748,0,7519,23
7608,2573704,7617,1674351,0,7625,27
7707,2577376,7714,1612923,0,7722,21
7811,2573652,7822,1376310,0,7827,17
7907,2573672,7910,1571872,0,7912,22
8009,2573476,8017,1732897,0,8025,26
8109,2573084,8117,1629345,0,8124,26
8214,2573084,8228,1135199,0,8240,18
8313,2573296,8323,1367615,0,8333,28
8414,2573544,8426,1269143,0,8440,23
8516,2573348,8530,1207261,0,8541,28
8615,2573348,8626,1342955,0,8639,24
8716,2573388,8728,1263679,0,8739,23
8817,2573440,8830,1288251,0,8843,29
8918,2573684,8931,1326633,0,8941,28
9018,2572900,9033,1224446,0,9046,24
9121,2572900,9135,1250031,0,9148,23
9219,2572900,9233,1230920,0,9246,25
9321,2573112,9336,1255226,0,9369,29
9421,2571832,9435,1822087,0,9447,36
9525,2571884,9545,1217422,0,9559,24
9624,2571884,9639,1406661,0,9653,28
9725,2571688,9742,1234742,0,9755,28
9821,2573368,9829,2602396,622350,9837,36
9923,2573580,9932,2037928,57882,9940,30
10022,2573580,10025,1591413,0,10032,21
10123,2573880,10131,1404929,0,10139,20
10225,2573880,10236,1544565,0,10243,26
10325,2573880,10334,1270000,0,10344,22
