Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
34,2551308,39,4835799,3357108,42,71
133,2556108,135,4838604,3359913,138,62
233,2561068,235,3757269,2278578,238,43
333,2566780,336,2200871,722180,338,32
435,2572236,441,2215211,736520,447,34
535,2579396,541,2487674,1008983,548,37
636,2585100,642,2502015,1023324,648,38
737,2511012,743,2308422,829731,749,35
837,2510816,847,1817390,338699,854,27
937,2511040,945,1579474,100783,952,27
1038,2511040,1047,1474509,0,1055,27
1139,2511040,1149,1401083,0,1160,27
1241,2511092,1250,1426184,0,1260,31
1291,2511340,1299,1507341,28650,1309,26
1390,2509588,1397,2387293,908602,1403,35
1492,2509588,1498,1799345,320654,,
