Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
6,2653516,9,4446438,2590802,13,69
77,2658376,80,5014536,3158900,82,72
177,2663980,179,5380538,3524902,182,53
278,2669436,284,3127300,1271664,290,34
379,2675388,385,2394463,538827,392,36
479,2681272,486,2473334,617698,492,37
579,2686948,586,2573715,718079,592,39
680,2693892,686,2509185,653549,693,37
781,2694492,789,2674097,818461,795,44
881,2623148,887,2253324,397688,893,26
984,2623148,994,1334147,0,1006,27
1084,2623148,1095,1387798,0,1106,28
1185,2623004,1196,1277669,0,1207,24
1286,2623004,1297,1350881,0,1306,27
1386,2623004,1398,1313100,0,1409,28
1487,2623288,1498,1345287,0,,
