Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
5,2624280,8,4570886,2641860,12,68
79,2629196,83,4968473,3039447,86,78
180,2634184,182,3722345,1793319,185,48
280,2640092,282,2652793,723767,285,37
381,2645300,387,2357144,428118,394,36
482,2653496,488,2466164,537138,494,36
582,2659696,588,2580886,651860,594,39
682,2584484,689,2423143,494117,695,34
783,2584908,791,1644306,0,799,26
883,2582784,890,2150680,221654,896,34
984,2582488,993,1584461,0,1003,26
1084,2582736,1093,1362880,0,1102,24
1184,2582736,1190,1377094,0,1196,16
1285,2582984,1291,1419330,0,1298,18
1387,2583036,1394,1620093,0,1400,25
1485,2582964,1487,1720474,0,1490,23
1585,2582964,1587,1840897,0,1590,28
1686,2592208,1689,2490363,561337,1691,32
1787,2596208,,,,,
