datetime,cpu,mem
Wed Oct 26 18:23:51 GMT 2022,0,1382684
Wed Oct 26 18:23:52 GMT 2022,0,1319522
Wed Oct 26 18:23:53 GMT 2022,0,1385787
Wed Oct 26 18:23:54 GMT 2022,0,1386239
Wed Oct 26 18:23:56 GMT 2022,0,1386271
Wed Oct 26 18:23:57 GMT 2022,0,1385579
Wed Oct 26 18:23:58 GMT 2022,39,1374641
Wed Oct 26 18:23:59 GMT 2022,39,1374774
Wed Oct 26 18:24:01 GMT 2022,39,1374744
Wed Oct 26 18:24:02 GMT 2022,39,1390385
Wed Oct 26 18:24:03 GMT 2022,38,1389789
Wed Oct 26 18:24:05 GMT 2022,38,1390690
Wed Oct 26 18:24:06 GMT 2022,38,1404215
