datetime,cpu,mem
Wed Oct 26 17:38:59 GMT 2022,4.9,1361083
Wed Oct 26 17:39:01 GMT 2022,4.9,1286194
Wed Oct 26 17:39:02 GMT 2022,4.9,1357654
Wed Oct 26 17:39:03 GMT 2022,4.9,1358422
Wed Oct 26 17:39:04 GMT 2022,4.9,1359867
Wed Oct 26 17:39:06 GMT 2022,38,1357989
Wed Oct 26 17:39:07 GMT 2022,38,1348505
Wed Oct 26 17:39:08 GMT 2022,38,1348637
Wed Oct 26 17:39:09 GMT 2022,38,1367502
Wed Oct 26 17:39:11 GMT 2022,37,1362570
Wed Oct 26 17:39:12 GMT 2022,37,1363226
Wed Oct 26 17:39:13 GMT 2022,37,1363488
