datetime,cpu,mem
Wed Oct 26 17:53:44 GMT 2022,29,1351052
Wed Oct 26 17:53:46 GMT 2022,4.2,1290014
Wed Oct 26 17:53:47 GMT 2022,4.2,1370876
Wed Oct 26 17:53:48 GMT 2022,4.2,1371168
Wed Oct 26 17:53:49 GMT 2022,4.2,1371224
Wed Oct 26 17:53:51 GMT 2022,4.2,1371837
Wed Oct 26 17:53:52 GMT 2022,39,1360764
Wed Oct 26 17:53:53 GMT 2022,39,1360860
Wed Oct 26 17:53:54 GMT 2022,39,1361160
Wed Oct 26 17:53:56 GMT 2022,39,1377181
Wed Oct 26 17:53:57 GMT 2022,38,1376141
Wed Oct 26 17:53:59 GMT 2022,38,1376421
