datetime,cpu,mem
Wed Oct 26 18:03:00 GMT 2022,4.2,1380188
Wed Oct 26 18:03:02 GMT 2022,8.2,1326768
Wed Oct 26 18:03:03 GMT 2022,8.2,1387834
Wed Oct 26 18:03:04 GMT 2022,8.2,1388190
Wed Oct 26 18:03:05 GMT 2022,8.2,1388242
Wed Oct 26 18:03:07 GMT 2022,8.2,1388715
Wed Oct 26 18:03:08 GMT 2022,39,1378650
Wed Oct 26 18:03:09 GMT 2022,39,1378746
Wed Oct 26 18:03:11 GMT 2022,39,1379086
Wed Oct 26 18:03:12 GMT 2022,39,1360317
Wed Oct 26 18:03:13 GMT 2022,37,1359086
Wed Oct 26 18:03:15 GMT 2022,37,1359008
