datetime,cpu,mem
Wed Oct 26 03:14:23 GMT 2022,-19.6,1385795
Wed Oct 26 03:14:25 GMT 2022,4.7,1321858
Wed Oct 26 03:14:26 GMT 2022,4.7,1414756
Wed Oct 26 03:14:27 GMT 2022,4.7,1444388
Wed Oct 26 03:14:29 GMT 2022,4.7,1488612
Wed Oct 26 03:14:30 GMT 2022,47,1486270
Wed Oct 26 03:14:31 GMT 2022,47,1518066
