datetime,cpu,mem
Wed Oct 26 15:00:58 GMT 2022,38,1362436
Wed Oct 26 15:01:00 GMT 2022,4.4,1361357
Wed Oct 26 15:01:01 GMT 2022,4.4,1366095
Wed Oct 26 15:01:02 GMT 2022,4.4,1366263
Wed Oct 26 15:01:04 GMT 2022,4.4,1368926
Wed Oct 26 15:01:05 GMT 2022,42,1379847
