datetime,cpu,mem
Fri Oct 28 20:18:03 GMT 2022,13,1275260
Fri Oct 28 20:18:05 GMT 2022,0,1275378
Fri Oct 28 20:18:06 GMT 2022,0,1277106
Fri Oct 28 20:18:08 GMT 2022,0,1270549
Fri Oct 28 20:18:10 GMT 2022,0,1274407
Fri Oct 28 20:18:12 GMT 2022,0,1269018
Fri Oct 28 20:18:14 GMT 2022,0,1271030
Fri Oct 28 20:18:16 GMT 2022,0,1286620
Fri Oct 28 20:18:19 GMT 2022,46,1285490
Fri Oct 28 20:18:21 GMT 2022,46,1285743
Fri Oct 28 20:18:24 GMT 2022,46,1287679
Fri Oct 28 20:18:26 GMT 2022,48,1286517
Fri Oct 28 20:18:28 GMT 2022,48,1286571
Fri Oct 28 20:18:31 GMT 2022,48,1288238
Fri Oct 28 20:18:33 GMT 2022,45,1286960
Fri Oct 28 20:18:36 GMT 2022,45,1286953
Fri Oct 28 20:18:38 GMT 2022,45,1288576
Fri Oct 28 20:18:41 GMT 2022,46,1287330
Fri Oct 28 20:18:43 GMT 2022,46,1287482
Fri Oct 28 20:18:46 GMT 2022,46,1288980
Fri Oct 28 20:18:48 GMT 2022,46,1287598
Fri Oct 28 20:18:51 GMT 2022,46,1288114
Fri Oct 28 20:18:53 GMT 2022,46,1289476
Fri Oct 28 20:18:56 GMT 2022,46,1288442
Fri Oct 28 20:18:58 GMT 2022,46,1287037
Fri Oct 28 20:19:01 GMT 2022,46,1290763
Fri Oct 28 20:19:03 GMT 2022,50,1288306
Fri Oct 28 20:19:06 GMT 2022,50,1296589
Fri Oct 28 20:19:08 GMT 2022,50,1291539
Fri Oct 28 20:19:10 GMT 2022,48,1300195
Fri Oct 28 20:19:13 GMT 2022,48,1289931
Fri Oct 28 20:19:15 GMT 2022,48,1293203
Fri Oct 28 20:19:18 GMT 2022,48,1294508
Fri Oct 28 20:19:20 GMT 2022,48,1291440
Fri Oct 28 20:19:23 GMT 2022,48,1296547
Fri Oct 28 20:19:25 GMT 2022,47,1294546
Fri Oct 28 20:19:27 GMT 2022,47,1304188
Fri Oct 28 20:19:30 GMT 2022,47,1303216
Fri Oct 28 20:19:32 GMT 2022,45,1304190
Fri Oct 28 20:19:34 GMT 2022,45,1301982
Fri Oct 28 20:19:37 GMT 2022,45,1303396
Fri Oct 28 20:19:39 GMT 2022,40,1298246
Fri Oct 28 20:19:41 GMT 2022,40,1298418
Fri Oct 28 20:19:44 GMT 2022,40,1299804
Fri Oct 28 20:19:46 GMT 2022,38,1298494
Fri Oct 28 20:19:48 GMT 2022,38,1298610
Fri Oct 28 20:19:51 GMT 2022,38,1300280
Fri Oct 28 20:19:53 GMT 2022,38,1298978
Fri Oct 28 20:19:55 GMT 2022,38,1298934
Fri Oct 28 20:19:58 GMT 2022,38,1300480
Fri Oct 28 20:20:00 GMT 2022,39,1299228
Fri Oct 28 20:20:02 GMT 2022,39,1299420
Fri Oct 28 20:20:05 GMT 2022,39,1301078
Fri Oct 28 20:20:07 GMT 2022,39,1300176
Fri Oct 28 20:20:09 GMT 2022,39,1300440
Fri Oct 28 20:20:12 GMT 2022,39,1302158
Fri Oct 28 20:20:14 GMT 2022,40,1300756
Fri Oct 28 20:20:16 GMT 2022,40,1300824
Fri Oct 28 20:20:19 GMT 2022,40,1302386
Fri Oct 28 20:20:21 GMT 2022,38,1301300
Fri Oct 28 20:20:23 GMT 2022,38,1301376
Fri Oct 28 20:20:26 GMT 2022,38,1302866
Fri Oct 28 20:20:28 GMT 2022,38,1301556
Fri Oct 28 20:20:30 GMT 2022,38,1301844
Fri Oct 28 20:20:33 GMT 2022,38,1303182
Fri Oct 28 20:20:35 GMT 2022,38,1301816
Fri Oct 28 20:20:37 GMT 2022,38,1302004
Fri Oct 28 20:20:40 GMT 2022,38,1303410
Fri Oct 28 20:20:42 GMT 2022,38,1302004
Fri Oct 28 20:20:44 GMT 2022,38,1302140
Fri Oct 28 20:20:47 GMT 2022,38,1303550
Fri Oct 28 20:20:49 GMT 2022,38,1302150
Fri Oct 28 20:20:51 GMT 2022,38,1288441
