datetime,cpu,mem
Fri Oct 28 21:51:16 GMT 2022,38,1247617
Fri Oct 28 21:51:17 GMT 2022,0,1247208
Fri Oct 28 21:51:20 GMT 2022,0,1284235
Fri Oct 28 21:51:22 GMT 2022,0,1287888
Fri Oct 28 21:51:25 GMT 2022,0,1287706
Fri Oct 28 21:51:26 GMT 2022,0,1287754
Fri Oct 28 21:51:29 GMT 2022,0,1306832
Fri Oct 28 21:51:31 GMT 2022,0,1306661
Fri Oct 28 21:51:34 GMT 2022,0,1306581
Fri Oct 28 21:51:36 GMT 2022,0,1308663
Fri Oct 28 21:51:39 GMT 2022,0,1307685
Fri Oct 28 21:51:42 GMT 2022,0,1309500
Fri Oct 28 21:51:44 GMT 2022,0,1307924
Fri Oct 28 21:51:47 GMT 2022,0,1309446
Fri Oct 28 21:51:49 GMT 2022,45,1308144
Fri Oct 28 21:51:51 GMT 2022,45,1308184
Fri Oct 28 21:51:54 GMT 2022,45,1309743
Fri Oct 28 21:51:57 GMT 2022,46,1308481
Fri Oct 28 21:51:59 GMT 2022,46,1309342
Fri Oct 28 21:52:02 GMT 2022,46,1309010
Fri Oct 28 21:52:04 GMT 2022,46,1309042
Fri Oct 28 21:52:06 GMT 2022,46,1310736
Fri Oct 28 21:52:09 GMT 2022,46,1309274
Fri Oct 28 21:52:11 GMT 2022,46,1318330
Fri Oct 28 21:52:14 GMT 2022,46,1311799
Fri Oct 28 21:52:16 GMT 2022,50,1310550
Fri Oct 28 21:52:18 GMT 2022,50,1310750
Fri Oct 28 21:52:21 GMT 2022,50,1312234
Fri Oct 28 21:52:23 GMT 2022,57,1310268
Fri Oct 28 21:52:26 GMT 2022,57,1311684
Fri Oct 28 21:52:28 GMT 2022,57,1313057
Fri Oct 28 21:52:30 GMT 2022,0,1312768
Fri Oct 28 21:52:33 GMT 2022,0,1314100
Fri Oct 28 21:52:35 GMT 2022,0,1326983
Fri Oct 28 21:52:38 GMT 2022,0,1311896
Fri Oct 28 21:52:40 GMT 2022,0,1313068
Fri Oct 28 21:52:43 GMT 2022,0,1320659
