datetime,cpu,mem
Fri Oct 28 20:21:37 GMT 2022,38,1239554
Fri Oct 28 20:21:39 GMT 2022,0,1239365
Fri Oct 28 20:21:40 GMT 2022,0,1283112
Fri Oct 28 20:21:42 GMT 2022,0,1295758
Fri Oct 28 20:21:44 GMT 2022,0,1296806
Fri Oct 28 20:21:46 GMT 2022,0,1295435
Fri Oct 28 20:21:49 GMT 2022,0,1276382
Fri Oct 28 20:21:51 GMT 2022,0,1275122
Fri Oct 28 20:21:54 GMT 2022,0,1275198
Fri Oct 28 20:21:56 GMT 2022,0,1276005
Fri Oct 28 20:21:58 GMT 2022,0,1274768
Fri Oct 28 20:22:00 GMT 2022,0,1274848
Fri Oct 28 20:22:03 GMT 2022,0,1276370
Fri Oct 28 20:22:05 GMT 2022,37,1274870
Fri Oct 28 20:22:07 GMT 2022,37,1274982
Fri Oct 28 20:22:09 GMT 2022,37,1276480
Fri Oct 28 20:22:12 GMT 2022,0,1275062
Fri Oct 28 20:22:14 GMT 2022,0,1275103
Fri Oct 28 20:22:16 GMT 2022,0,1276613
Fri Oct 28 20:22:19 GMT 2022,32,1275155
Fri Oct 28 20:22:21 GMT 2022,32,1276833
Fri Oct 28 20:22:24 GMT 2022,34,1275439
Fri Oct 28 20:22:26 GMT 2022,34,1275663
Fri Oct 28 20:22:28 GMT 2022,34,1276993
Fri Oct 28 20:22:30 GMT 2022,31,1276450
Fri Oct 28 20:22:33 GMT 2022,31,1275465
Fri Oct 28 20:22:35 GMT 2022,31,1278092
Fri Oct 28 20:22:38 GMT 2022,39,1271077
Fri Oct 28 20:22:40 GMT 2022,39,1271894
Fri Oct 28 20:22:43 GMT 2022,39,1270983
Fri Oct 28 20:22:45 GMT 2022,38,1270720
Fri Oct 28 20:22:48 GMT 2022,38,1279163
Fri Oct 28 20:22:50 GMT 2022,36,1271682
Fri Oct 28 20:22:53 GMT 2022,36,1274075
Fri Oct 28 20:22:55 GMT 2022,35,1281054
Fri Oct 28 20:22:58 GMT 2022,35,1274891
