datetime,cpu,mem
Sat Oct 29 00:44:18 GMT 2022,40,1238334
Sat Oct 29 00:44:20 GMT 2022,-3,1237739
Sat Oct 29 00:44:21 GMT 2022,-3,1301033
Sat Oct 29 00:44:22 GMT 2022,-3,1286603
Sat Oct 29 00:44:24 GMT 2022,-3,1289063
Sat Oct 29 00:44:26 GMT 2022,1.7,1295310
Sat Oct 29 00:44:28 GMT 2022,1.7,1295282
Sat Oct 29 00:44:30 GMT 2022,1.7,1309710
Sat Oct 29 00:44:32 GMT 2022,-242.1,1308082
Sat Oct 29 00:44:33 GMT 2022,-242.1,1307615
Sat Oct 29 00:44:36 GMT 2022,-242.1,1306023
Sat Oct 29 00:44:38 GMT 2022,1.1,1304734
Sat Oct 29 00:44:40 GMT 2022,1.1,1305131
Sat Oct 29 00:44:41 GMT 2022,1.1,1306505
Sat Oct 29 00:44:43 GMT 2022,33,1305016
Sat Oct 29 00:44:46 GMT 2022,33,1304954
Sat Oct 29 00:44:48 GMT 2022,33,1306043
Sat Oct 29 00:44:50 GMT 2022,0.4,1304962
Sat Oct 29 00:44:52 GMT 2022,0.4,1304886
Sat Oct 29 00:44:54 GMT 2022,0.4,1306313
Sat Oct 29 00:44:56 GMT 2022,1.2,1305172
Sat Oct 29 00:44:58 GMT 2022,1.2,1305164
Sat Oct 29 00:45:00 GMT 2022,1.2,1306785
Sat Oct 29 00:45:02 GMT 2022,36,1305304
Sat Oct 29 00:45:04 GMT 2022,36,1305992
Sat Oct 29 00:45:06 GMT 2022,36,1307121
Sat Oct 29 00:45:08 GMT 2022,0.4,1305784
Sat Oct 29 00:45:10 GMT 2022,0.4,1305872
Sat Oct 29 00:45:13 GMT 2022,0.4,1307232
Sat Oct 29 00:45:15 GMT 2022,1.2,1303744
Sat Oct 29 00:45:17 GMT 2022,1.2,1307569
Sat Oct 29 00:45:19 GMT 2022,1.2,1309081
Sat Oct 29 00:45:22 GMT 2022,42,1304000
Sat Oct 29 00:45:24 GMT 2022,42,1303861
Sat Oct 29 00:45:26 GMT 2022,42,1306235
Sat Oct 29 00:45:28 GMT 2022,40,1314864
Sat Oct 29 00:45:31 GMT 2022,40,1303826
Sat Oct 29 00:45:33 GMT 2022,40,1305703
Sat Oct 29 00:45:35 GMT 2022,40,1304099
