datetime,cpu,mem
Fri Oct 28 19:49:56 GMT 2022,0,1214987
Fri Oct 28 19:49:58 GMT 2022,0,1214172
Fri Oct 28 19:49:59 GMT 2022,0,1239296
Fri Oct 28 19:50:01 GMT 2022,0,1237688
Fri Oct 28 19:50:02 GMT 2022,0,1242735
Fri Oct 28 19:50:04 GMT 2022,0,1245785
Fri Oct 28 19:50:06 GMT 2022,0,1238080
Fri Oct 28 19:50:08 GMT 2022,0,1256940
Fri Oct 28 19:50:10 GMT 2022,0,1256516
Fri Oct 28 19:50:12 GMT 2022,0,1252991
Fri Oct 28 19:50:14 GMT 2022,0,1254616
Fri Oct 28 19:50:16 GMT 2022,48,1253765
Fri Oct 28 19:50:18 GMT 2022,48,1254194
Fri Oct 28 19:50:21 GMT 2022,48,1255567
Fri Oct 28 19:50:23 GMT 2022,44,1254230
Fri Oct 28 19:50:25 GMT 2022,44,1254273
Fri Oct 28 19:50:27 GMT 2022,44,1255782
Fri Oct 28 19:50:30 GMT 2022,46,1254665
Fri Oct 28 19:50:32 GMT 2022,46,1254765
Fri Oct 28 19:50:34 GMT 2022,46,1256283
Fri Oct 28 19:50:36 GMT 2022,46,1255002
Fri Oct 28 19:50:38 GMT 2022,46,1255062
Fri Oct 28 19:50:41 GMT 2022,46,1256607
Fri Oct 28 19:50:43 GMT 2022,46,1255302
Fri Oct 28 19:50:45 GMT 2022,46,1255406
Fri Oct 28 19:50:47 GMT 2022,46,1256955
Fri Oct 28 19:50:50 GMT 2022,45,1255854
Fri Oct 28 19:50:52 GMT 2022,45,1255191
Fri Oct 28 19:50:54 GMT 2022,45,1257686
Fri Oct 28 19:50:56 GMT 2022,49,1257534
Fri Oct 28 19:50:58 GMT 2022,49,1257749
Fri Oct 28 19:51:01 GMT 2022,49,1259459
Fri Oct 28 19:51:03 GMT 2022,48,1258456
Fri Oct 28 19:51:05 GMT 2022,48,1259260
Fri Oct 28 19:51:07 GMT 2022,48,1260827
Fri Oct 28 19:51:09 GMT 2022,47,1260121
Fri Oct 28 19:51:12 GMT 2022,47,1261178
Fri Oct 28 19:51:14 GMT 2022,47,1261760
Fri Oct 28 19:51:16 GMT 2022,49,1261306
Fri Oct 28 19:51:18 GMT 2022,49,1261944
Fri Oct 28 19:51:20 GMT 2022,49,1263866
Fri Oct 28 19:51:23 GMT 2022,46,1262415
Fri Oct 28 19:51:25 GMT 2022,46,1263109
Fri Oct 28 19:51:27 GMT 2022,46,1264722
Fri Oct 28 19:51:29 GMT 2022,47,1260252
Fri Oct 28 19:51:32 GMT 2022,47,1261728
Fri Oct 28 19:51:34 GMT 2022,47,1259121
Fri Oct 28 19:51:36 GMT 2022,46,1257820
Fri Oct 28 19:51:38 GMT 2022,46,1257936
Fri Oct 28 19:51:40 GMT 2022,46,1259465
Fri Oct 28 19:51:43 GMT 2022,46,1258088
Fri Oct 28 19:51:45 GMT 2022,46,1258128
Fri Oct 28 19:51:47 GMT 2022,46,1262127
Fri Oct 28 19:51:49 GMT 2022,43,1261006
Fri Oct 28 19:51:52 GMT 2022,43,1261110
Fri Oct 28 19:51:54 GMT 2022,43,1262529
Fri Oct 28 19:51:56 GMT 2022,38,1261100
Fri Oct 28 19:51:58 GMT 2022,38,1261540
Fri Oct 28 19:52:00 GMT 2022,38,1263189
Fri Oct 28 19:52:02 GMT 2022,40,1261796
Fri Oct 28 19:52:05 GMT 2022,40,1261836
Fri Oct 28 19:52:07 GMT 2022,40,1263293
Fri Oct 28 19:52:09 GMT 2022,38,1262188
Fri Oct 28 19:52:11 GMT 2022,38,1262472
Fri Oct 28 19:52:13 GMT 2022,38,1263869
Fri Oct 28 19:52:15 GMT 2022,38,1262558
