datetime,cpu,mem
Fri Oct 28 20:23:43 GMT 2022,35,1256458
Fri Oct 28 20:23:45 GMT 2022,0,1254395
Fri Oct 28 20:23:46 GMT 2022,0,1255085
Fri Oct 28 20:23:48 GMT 2022,0,1258479
Fri Oct 28 20:23:50 GMT 2022,0,1258453
Fri Oct 28 20:23:52 GMT 2022,0,1252292
Fri Oct 28 20:23:54 GMT 2022,0,1253834
Fri Oct 28 20:23:56 GMT 2022,0,1273072
Fri Oct 28 20:23:59 GMT 2022,41,1271795
Fri Oct 28 20:24:01 GMT 2022,41,1271925
Fri Oct 28 20:24:04 GMT 2022,41,1273443
Fri Oct 28 20:24:06 GMT 2022,37,1272505
Fri Oct 28 20:24:08 GMT 2022,37,1272451
Fri Oct 28 20:24:11 GMT 2022,37,1274068
Fri Oct 28 20:24:13 GMT 2022,39,1272446
Fri Oct 28 20:24:15 GMT 2022,39,1272328
Fri Oct 28 20:24:18 GMT 2022,39,1273897
Fri Oct 28 20:24:20 GMT 2022,38,1272565
Fri Oct 28 20:24:23 GMT 2022,38,1272613
Fri Oct 28 20:24:25 GMT 2022,38,1274095
Fri Oct 28 20:24:27 GMT 2022,38,1272765
Fri Oct 28 20:24:30 GMT 2022,38,1272921
Fri Oct 28 20:24:32 GMT 2022,38,1274363
Fri Oct 28 20:24:35 GMT 2022,38,1272973
Fri Oct 28 20:24:37 GMT 2022,38,1273231
Fri Oct 28 20:24:39 GMT 2022,38,1287160
Fri Oct 28 20:24:42 GMT 2022,43,1284277
Fri Oct 28 20:24:44 GMT 2022,43,1274706
Fri Oct 28 20:24:47 GMT 2022,43,1276592
Fri Oct 28 20:24:49 GMT 2022,42,1275225
Fri Oct 28 20:24:52 GMT 2022,42,1276332
Fri Oct 28 20:24:54 GMT 2022,42,1284286
Fri Oct 28 20:24:56 GMT 2022,41,1277190
Fri Oct 28 20:24:59 GMT 2022,41,1278552
Fri Oct 28 20:25:01 GMT 2022,41,1289366
Fri Oct 28 20:25:04 GMT 2022,41,1278884
Fri Oct 28 20:25:06 GMT 2022,41,1279536
Fri Oct 28 20:25:08 GMT 2022,41,1281328
Fri Oct 28 20:25:11 GMT 2022,39,1280204
Fri Oct 28 20:25:13 GMT 2022,39,1277728
Fri Oct 28 20:25:16 GMT 2022,39,1278918
Fri Oct 28 20:25:18 GMT 2022,40,1273592
Fri Oct 28 20:25:20 GMT 2022,40,1273864
Fri Oct 28 20:25:23 GMT 2022,40,1275354
Fri Oct 28 20:25:25 GMT 2022,38,1273948
Fri Oct 28 20:25:28 GMT 2022,38,1273944
Fri Oct 28 20:25:30 GMT 2022,38,1275614
Fri Oct 28 20:25:32 GMT 2022,38,1274184
Fri Oct 28 20:25:35 GMT 2022,38,1276749
