datetime,cpu,mem
Sat Oct 29 00:59:53 GMT 2022,0.1,1263229
Sat Oct 29 00:59:54 GMT 2022,13,1261084
Sat Oct 29 00:59:55 GMT 2022,13,1282830
Sat Oct 29 00:59:57 GMT 2022,13,1282964
Sat Oct 29 00:59:58 GMT 2022,13,1283653
Sat Oct 29 01:00:00 GMT 2022,1.2,1289110
Sat Oct 29 01:00:02 GMT 2022,1.2,1287367
Sat Oct 29 01:00:04 GMT 2022,1.2,1305044
Sat Oct 29 01:00:06 GMT 2022,1.1,1300713
Sat Oct 29 01:00:09 GMT 2022,1.1,1300914
Sat Oct 29 01:00:11 GMT 2022,1.1,1302472
Sat Oct 29 01:00:13 GMT 2022,0.3,1301158
Sat Oct 29 01:00:14 GMT 2022,0.3,1301346
Sat Oct 29 01:00:17 GMT 2022,0.3,1302591
Sat Oct 29 01:00:19 GMT 2022,0.9,1301498
Sat Oct 29 01:00:21 GMT 2022,0.9,1301449
Sat Oct 29 01:00:23 GMT 2022,0.9,1302834
Sat Oct 29 01:00:25 GMT 2022,35,1301730
Sat Oct 29 01:00:27 GMT 2022,35,1301826
Sat Oct 29 01:00:29 GMT 2022,35,1303187
Sat Oct 29 01:00:31 GMT 2022,0.3,1296334
Sat Oct 29 01:00:33 GMT 2022,0.3,1296230
Sat Oct 29 01:00:36 GMT 2022,0.3,1296115
Sat Oct 29 01:00:38 GMT 2022,0.9,1294830
Sat Oct 29 01:00:40 GMT 2022,0.9,1294922
Sat Oct 29 01:00:42 GMT 2022,0.9,1296327
Sat Oct 29 01:00:44 GMT 2022,37,1295218
Sat Oct 29 01:00:46 GMT 2022,37,1292796
Sat Oct 29 01:00:48 GMT 2022,37,1296415
Sat Oct 29 01:00:51 GMT 2022,43,1296786
Sat Oct 29 01:00:53 GMT 2022,43,1295422
Sat Oct 29 01:00:55 GMT 2022,43,1310388
Sat Oct 29 01:00:58 GMT 2022,41,1311359
Sat Oct 29 01:01:00 GMT 2022,41,1296059
Sat Oct 29 01:01:02 GMT 2022,41,1299329
Sat Oct 29 01:01:04 GMT 2022,42,1298688
Sat Oct 29 01:01:07 GMT 2022,42,1297769
Sat Oct 29 01:01:09 GMT 2022,42,1303017
Sat Oct 29 01:01:11 GMT 2022,42,1300704
Sat Oct 29 01:01:14 GMT 2022,42,1299064
Sat Oct 29 01:01:16 GMT 2022,42,1301412
Sat Oct 29 01:01:19 GMT 2022,42,1297628
Sat Oct 29 01:01:21 GMT 2022,42,1298618
Sat Oct 29 01:01:23 GMT 2022,42,1300541
Sat Oct 29 01:01:26 GMT 2022,41,1299309
Sat Oct 29 01:01:28 GMT 2022,41,1299332
Sat Oct 29 01:01:31 GMT 2022,41,1300781
Sat Oct 29 01:01:33 GMT 2022,40,1299568
Sat Oct 29 01:01:35 GMT 2022,40,1299833
