datetime,cpu,mem
Fri Oct 28 20:26:21 GMT 2022,38,1259614
Fri Oct 28 20:26:22 GMT 2022,0,1259937
Fri Oct 28 20:26:24 GMT 2022,0,1280139
Fri Oct 28 20:26:26 GMT 2022,0,1282173
Fri Oct 28 20:26:27 GMT 2022,0,1292744
Fri Oct 28 20:26:30 GMT 2022,0,1278348
Fri Oct 28 20:26:32 GMT 2022,0,1260182
Fri Oct 28 20:26:34 GMT 2022,0,1263851
Fri Oct 28 20:26:37 GMT 2022,41,1262441
Fri Oct 28 20:26:39 GMT 2022,41,1262549
Fri Oct 28 20:26:42 GMT 2022,41,1264059
Fri Oct 28 20:26:44 GMT 2022,38,1262705
Fri Oct 28 20:26:46 GMT 2022,38,1262726
Fri Oct 28 20:26:49 GMT 2022,38,1264309
Fri Oct 28 20:26:51 GMT 2022,39,1263039
Fri Oct 28 20:26:53 GMT 2022,39,1263144
Fri Oct 28 20:26:55 GMT 2022,39,1264614
Fri Oct 28 20:26:58 GMT 2022,36,1263137
Fri Oct 28 20:27:00 GMT 2022,36,1263209
Fri Oct 28 20:27:02 GMT 2022,36,1264691
Fri Oct 28 20:27:05 GMT 2022,39,1263349
Fri Oct 28 20:27:07 GMT 2022,39,1263421
Fri Oct 28 20:27:10 GMT 2022,39,1265103
Fri Oct 28 20:27:12 GMT 2022,38,1263657
Fri Oct 28 20:27:14 GMT 2022,38,1264015
Fri Oct 28 20:27:17 GMT 2022,38,1264318
Fri Oct 28 20:27:19 GMT 2022,42,1261965
Fri Oct 28 20:27:21 GMT 2022,42,1264391
Fri Oct 28 20:27:24 GMT 2022,42,1264227
Fri Oct 28 20:27:26 GMT 2022,42,1258447
Fri Oct 28 20:27:28 GMT 2022,42,1258587
Fri Oct 28 20:27:31 GMT 2022,42,1257497
Fri Oct 28 20:27:33 GMT 2022,41,1257369
Fri Oct 28 20:27:35 GMT 2022,41,1258451
Fri Oct 28 20:27:38 GMT 2022,41,1259584
Fri Oct 28 20:27:40 GMT 2022,41,1258679
Fri Oct 28 20:27:43 GMT 2022,41,1259055
Fri Oct 28 20:27:45 GMT 2022,41,1260933
Fri Oct 28 20:27:47 GMT 2022,39,1259515
Fri Oct 28 20:27:50 GMT 2022,39,1259731
Fri Oct 28 20:27:52 GMT 2022,39,1260781
Fri Oct 28 20:27:54 GMT 2022,40,1259995
Fri Oct 28 20:27:57 GMT 2022,40,1259987
Fri Oct 28 20:27:59 GMT 2022,40,1261505
Fri Oct 28 20:28:02 GMT 2022,39,1259859
Fri Oct 28 20:28:04 GMT 2022,39,1259835
Fri Oct 28 20:28:06 GMT 2022,39,1261477
Fri Oct 28 20:28:09 GMT 2022,38,1260027
Fri Oct 28 20:28:11 GMT 2022,38,1262434
