datetime,cpu,mem
Fri Oct 28 20:50:57 GMT 2022,34,1242867
Fri Oct 28 20:50:59 GMT 2022,0,1239490
Fri Oct 28 20:51:00 GMT 2022,0,1259872
Fri Oct 28 20:51:02 GMT 2022,0,1259888
Fri Oct 28 20:51:03 GMT 2022,0,1268072
Fri Oct 28 20:51:05 GMT 2022,0,1263067
Fri Oct 28 20:51:08 GMT 2022,0,1261583
Fri Oct 28 20:51:10 GMT 2022,0,1247946
Fri Oct 28 20:51:12 GMT 2022,42,1246871
Fri Oct 28 20:51:13 GMT 2022,42,1246907
Fri Oct 28 20:51:16 GMT 2022,42,1248453
Fri Oct 28 20:51:18 GMT 2022,0,1246979
Fri Oct 28 20:51:19 GMT 2022,0,1247231
Fri Oct 28 20:51:21 GMT 2022,0,1248553
Fri Oct 28 20:51:23 GMT 2022,34,1247491
Fri Oct 28 20:51:26 GMT 2022,34,1247270
Fri Oct 28 20:51:28 GMT 2022,34,1248776
Fri Oct 28 20:51:29 GMT 2022,0,1247459
Fri Oct 28 20:51:32 GMT 2022,0,1247758
Fri Oct 28 20:51:34 GMT 2022,0,1249212
Fri Oct 28 20:51:36 GMT 2022,40,1247747
Fri Oct 28 20:51:38 GMT 2022,40,1247935
Fri Oct 28 20:51:40 GMT 2022,40,1249421
Fri Oct 28 20:51:42 GMT 2022,0,1248007
Fri Oct 28 20:51:44 GMT 2022,0,1248211
Fri Oct 28 20:51:46 GMT 2022,0,1249641
Fri Oct 28 20:51:48 GMT 2022,36,1248163
Fri Oct 28 20:51:50 GMT 2022,36,1248587
Fri Oct 28 20:51:53 GMT 2022,36,1243589
Fri Oct 28 20:51:55 GMT 2022,42,1243361
Fri Oct 28 20:51:57 GMT 2022,42,1240328
Fri Oct 28 20:51:59 GMT 2022,42,1243204
Fri Oct 28 20:52:02 GMT 2022,42,1241433
Fri Oct 28 20:52:04 GMT 2022,42,1241069
Fri Oct 28 20:52:06 GMT 2022,42,1244472
Fri Oct 28 20:52:08 GMT 2022,41,1243672
Fri Oct 28 20:52:11 GMT 2022,41,1244526
Fri Oct 28 20:52:13 GMT 2022,41,1245990
Fri Oct 28 20:52:15 GMT 2022,42,1244650
Fri Oct 28 20:52:17 GMT 2022,42,1245757
Fri Oct 28 20:52:20 GMT 2022,42,1247015
Fri Oct 28 20:52:22 GMT 2022,40,1245809
Fri Oct 28 20:52:24 GMT 2022,40,1245697
Fri Oct 28 20:52:26 GMT 2022,40,1247391
Fri Oct 28 20:52:29 GMT 2022,39,1245144
Fri Oct 28 20:52:31 GMT 2022,39,1246129
Fri Oct 28 20:52:33 GMT 2022,39,1247703
Fri Oct 28 20:52:35 GMT 2022,40,1246237
Fri Oct 28 20:52:38 GMT 2022,40,1246297
Fri Oct 28 20:52:40 GMT 2022,40,1248840
