datetime,cpu,mem
Wed Oct 26 02:49:59 GMT 2022,204,1398050
Wed Oct 26 02:50:01 GMT 2022,5.6,1347191
Wed Oct 26 02:50:02 GMT 2022,5.6,1409628
Wed Oct 26 02:50:03 GMT 2022,5.6,1410352
Wed Oct 26 02:50:04 GMT 2022,5.6,1411732
Wed Oct 26 02:50:06 GMT 2022,43,1401700
Wed Oct 26 02:50:07 GMT 2022,43,1401828
Wed Oct 26 02:50:09 GMT 2022,43,1401924
Wed Oct 26 02:50:10 GMT 2022,43,1400518
Wed Oct 26 02:50:11 GMT 2022,39,1378302
Wed Oct 26 02:50:13 GMT 2022,39,1378689
Wed Oct 26 02:50:14 GMT 2022,39,1378605
Wed Oct 26 02:50:16 GMT 2022,39,1379290
Wed Oct 26 02:50:17 GMT 2022,37,1377817
Wed Oct 26 02:50:19 GMT 2022,37,1377909
Wed Oct 26 02:50:20 GMT 2022,37,1377485
Wed Oct 26 02:50:22 GMT 2022,37,1379078
Wed Oct 26 02:50:23 GMT 2022,36,1377729
Wed Oct 26 02:50:24 GMT 2022,36,1377535
Wed Oct 26 02:50:26 GMT 2022,36,1378316
Wed Oct 26 02:50:27 GMT 2022,36,1379885
Wed Oct 26 02:50:29 GMT 2022,0,1378508
Wed Oct 26 02:50:31 GMT 2022,0,1378640
Wed Oct 26 02:50:32 GMT 2022,0,1379200
Wed Oct 26 02:50:34 GMT 2022,0,1453761
Wed Oct 26 02:50:36 GMT 2022,42,1458932
Wed Oct 26 02:50:37 GMT 2022,42,1458256
Wed Oct 26 02:50:39 GMT 2022,42,1464756
Wed Oct 26 02:50:41 GMT 2022,42,1427225
Wed Oct 26 02:50:42 GMT 2022,0,1434344
Wed Oct 26 02:50:44 GMT 2022,0,1441560
Wed Oct 26 02:50:45 GMT 2022,0,1410137
Wed Oct 26 02:50:47 GMT 2022,0,1409432
Wed Oct 26 02:50:49 GMT 2022,0,1409372
Wed Oct 26 02:50:50 GMT 2022,0,1409584
Wed Oct 26 02:50:52 GMT 2022,0,1410917
Wed Oct 26 02:50:53 GMT 2022,0,1409360
Wed Oct 26 02:50:54 GMT 2022,0,1409599
Wed Oct 26 02:50:56 GMT 2022,0,1422336
Wed Oct 26 02:50:57 GMT 2022,0,1439565
Wed Oct 26 02:50:58 GMT 2022,22,1456048
Wed Oct 26 02:51:00 GMT 2022,22,1463824
Wed Oct 26 02:51:01 GMT 2022,22,1470004
Wed Oct 26 02:51:03 GMT 2022,22,1471645
Wed Oct 26 02:51:04 GMT 2022,29,1470136
Wed Oct 26 02:51:06 GMT 2022,29,1435484
Wed Oct 26 02:51:07 GMT 2022,29,1433276
Wed Oct 26 02:51:09 GMT 2022,29,1434869
Wed Oct 26 02:51:10 GMT 2022,13,1426272
Wed Oct 26 02:51:11 GMT 2022,13,1425324
Wed Oct 26 02:51:13 GMT 2022,13,1421608
Wed Oct 26 02:51:14 GMT 2022,13,1412841
Wed Oct 26 02:51:16 GMT 2022,13,1411236
Wed Oct 26 02:51:17 GMT 2022,13,1411460
Wed Oct 26 02:51:19 GMT 2022,13,1409022
Wed Oct 26 02:51:20 GMT 2022,13,1413217
Wed Oct 26 02:51:21 GMT 2022,13,1411528
Wed Oct 26 02:51:23 GMT 2022,13,1411664
Wed Oct 26 02:51:24 GMT 2022,13,1411816
