datetime,cpu,mem
Wed Oct 26 01:22:15 GMT 2022,55,1315535
Wed Oct 26 01:22:17 GMT 2022,5.5,1251063
Wed Oct 26 01:22:18 GMT 2022,5.5,1324347
Wed Oct 26 01:22:19 GMT 2022,5.5,1324923
Wed Oct 26 01:22:21 GMT 2022,5.5,1326927
Wed Oct 26 01:22:22 GMT 2022,42,1316066
Wed Oct 26 01:22:24 GMT 2022,42,1316003
Wed Oct 26 01:22:25 GMT 2022,42,1316326
Wed Oct 26 01:22:27 GMT 2022,42,1332443
Wed Oct 26 01:22:28 GMT 2022,39,1331417
Wed Oct 26 01:22:30 GMT 2022,39,1331609
Wed Oct 26 01:22:32 GMT 2022,39,1330758
Wed Oct 26 01:22:33 GMT 2022,39,1332398
Wed Oct 26 01:22:35 GMT 2022,36,1331066
Wed Oct 26 01:22:36 GMT 2022,36,1330598
Wed Oct 26 01:22:38 GMT 2022,36,1332146
Wed Oct 26 01:22:40 GMT 2022,0,1330738
Wed Oct 26 01:22:42 GMT 2022,0,1331475
Wed Oct 26 01:22:43 GMT 2022,0,1332943
Wed Oct 26 01:22:45 GMT 2022,41,1331615
Wed Oct 26 01:22:47 GMT 2022,41,1331803
Wed Oct 26 01:22:49 GMT 2022,41,1364830
Wed Oct 26 01:22:51 GMT 2022,39,1350313
Wed Oct 26 01:22:53 GMT 2022,39,1350097
Wed Oct 26 01:22:54 GMT 2022,39,1348921
Wed Oct 26 01:22:56 GMT 2022,0,1347557
Wed Oct 26 01:22:57 GMT 2022,0,1347605
Wed Oct 26 01:22:59 GMT 2022,0,1347837
Wed Oct 26 01:23:00 GMT 2022,0,1349253
Wed Oct 26 01:23:02 GMT 2022,13,1347809
Wed Oct 26 01:23:03 GMT 2022,13,1348037
Wed Oct 26 01:23:05 GMT 2022,13,1347989
Wed Oct 26 01:23:07 GMT 2022,13,1349497
Wed Oct 26 01:23:08 GMT 2022,12,1348145
Wed Oct 26 01:23:10 GMT 2022,12,1348213
Wed Oct 26 01:23:11 GMT 2022,12,1348857
Wed Oct 26 01:23:12 GMT 2022,12,1365125
Wed Oct 26 01:23:14 GMT 2022,19,1391999
Wed Oct 26 01:23:15 GMT 2022,19,1394749
Wed Oct 26 01:23:17 GMT 2022,19,1408349
Wed Oct 26 01:23:18 GMT 2022,19,1452397
Wed Oct 26 01:23:20 GMT 2022,0,1470985
Wed Oct 26 01:23:22 GMT 2022,0,1436773
Wed Oct 26 01:23:23 GMT 2022,0,1437485
Wed Oct 26 01:23:25 GMT 2022,29,1404273
Wed Oct 26 01:23:27 GMT 2022,29,1404665
Wed Oct 26 01:23:28 GMT 2022,29,1408557
Wed Oct 26 01:23:30 GMT 2022,29,1376345
Wed Oct 26 01:23:32 GMT 2022,26,1364997
Wed Oct 26 01:23:34 GMT 2022,26,1365281
Wed Oct 26 01:23:36 GMT 2022,26,1366693
Wed Oct 26 01:23:37 GMT 2022,0,1365417
Wed Oct 26 01:23:39 GMT 2022,0,1365417
Wed Oct 26 01:23:40 GMT 2022,0,1365589
Wed Oct 26 01:23:42 GMT 2022,0,1367553
Wed Oct 26 01:23:43 GMT 2022,13,1366209
Wed Oct 26 01:23:45 GMT 2022,13,1366261
Wed Oct 26 01:23:46 GMT 2022,13,1365485
Wed Oct 26 01:23:48 GMT 2022,13,1366497
Wed Oct 26 01:23:49 GMT 2022,12,1365065
Wed Oct 26 01:23:51 GMT 2022,12,1365269
Wed Oct 26 01:23:52 GMT 2022,12,1365185
Wed Oct 26 01:23:54 GMT 2022,12,1366589
Wed Oct 26 01:23:55 GMT 2022,12,1365245
Wed Oct 26 01:23:57 GMT 2022,12,1365321
Wed Oct 26 01:23:59 GMT 2022,12,1363141
Wed Oct 26 01:24:00 GMT 2022,12,1364749
Wed Oct 26 01:24:02 GMT 2022,13,1363293
Wed Oct 26 01:24:03 GMT 2022,13,1359437
Wed Oct 26 01:24:05 GMT 2022,13,1359433
Wed Oct 26 01:24:06 GMT 2022,13,1360997
Wed Oct 26 01:24:08 GMT 2022,12,1359825
Wed Oct 26 01:24:09 GMT 2022,12,1359661
Wed Oct 26 01:24:11 GMT 2022,12,1359805
Wed Oct 26 01:24:12 GMT 2022,12,1361269
Wed Oct 26 01:24:14 GMT 2022,13,1359873
Wed Oct 26 01:24:15 GMT 2022,13,1359977
Wed Oct 26 01:24:17 GMT 2022,13,1360888
Wed Oct 26 01:24:18 GMT 2022,13,1430353
Wed Oct 26 01:24:20 GMT 2022,20,1427606
Wed Oct 26 01:24:21 GMT 2022,20,1427718
Wed Oct 26 01:24:23 GMT 2022,20,1427929
Wed Oct 26 01:24:24 GMT 2022,20,1428401
Wed Oct 26 01:24:26 GMT 2022,13,1363786
Wed Oct 26 01:24:27 GMT 2022,13,1363654
Wed Oct 26 01:24:29 GMT 2022,13,1363866
Wed Oct 26 01:24:30 GMT 2022,13,1365205
Wed Oct 26 01:24:32 GMT 2022,13,1363484
