datetime,cpu,mem
Wed Oct 26 03:04:59 GMT 2022,-7.5,1381895
Wed Oct 26 03:05:01 GMT 2022,4.7,1386410
Wed Oct 26 03:05:02 GMT 2022,4.7,1392238
Wed Oct 26 03:05:03 GMT 2022,4.7,1392818
Wed Oct 26 03:05:04 GMT 2022,4.7,1394191
Wed Oct 26 03:05:06 GMT 2022,43,1384342
Wed Oct 26 03:05:07 GMT 2022,43,1383826
Wed Oct 26 03:05:09 GMT 2022,43,1383890
Wed Oct 26 03:05:10 GMT 2022,43,1400673
Wed Oct 26 03:05:11 GMT 2022,39,1398798
Wed Oct 26 03:05:13 GMT 2022,39,1399460
Wed Oct 26 03:05:14 GMT 2022,39,1399572
Wed Oct 26 03:05:16 GMT 2022,39,1400159
Wed Oct 26 03:05:17 GMT 2022,37,1398976
Wed Oct 26 03:05:19 GMT 2022,37,1399060
Wed Oct 26 03:05:20 GMT 2022,37,1398584
Wed Oct 26 03:05:22 GMT 2022,37,1400120
Wed Oct 26 03:05:23 GMT 2022,0,1398732
Wed Oct 26 03:05:25 GMT 2022,0,1399419
Wed Oct 26 03:05:26 GMT 2022,0,1399447
Wed Oct 26 03:05:28 GMT 2022,0,1401099
Wed Oct 26 03:05:30 GMT 2022,41,1399807
Wed Oct 26 03:05:31 GMT 2022,41,1400392
Wed Oct 26 03:05:33 GMT 2022,41,1466276
Wed Oct 26 03:05:35 GMT 2022,43,1481452
Wed Oct 26 03:05:37 GMT 2022,43,1480684
Wed Oct 26 03:05:38 GMT 2022,43,1479808
Wed Oct 26 03:05:40 GMT 2022,29,1444924
Wed Oct 26 03:05:42 GMT 2022,29,1452896
Wed Oct 26 03:05:43 GMT 2022,29,1460520
Wed Oct 26 03:05:45 GMT 2022,29,1468884
Wed Oct 26 03:05:47 GMT 2022,28,1431396
Wed Oct 26 03:05:48 GMT 2022,28,1431344
Wed Oct 26 03:05:50 GMT 2022,28,1431420
Wed Oct 26 03:05:51 GMT 2022,28,1432870
Wed Oct 26 03:05:53 GMT 2022,0,1431272
Wed Oct 26 03:05:54 GMT 2022,0,1431584
Wed Oct 26 03:05:56 GMT 2022,0,1442864
Wed Oct 26 03:05:57 GMT 2022,0,1455316
Wed Oct 26 03:05:58 GMT 2022,22,1477476
Wed Oct 26 03:05:59 GMT 2022,22,1477792
Wed Oct 26 03:06:01 GMT 2022,22,1493572
Wed Oct 26 03:06:02 GMT 2022,22,1494272
Wed Oct 26 03:06:04 GMT 2022,0,1493044
Wed Oct 26 03:06:06 GMT 2022,0,1458204
Wed Oct 26 03:06:07 GMT 2022,0,1456224
Wed Oct 26 03:06:08 GMT 2022,0,1457748
Wed Oct 26 03:06:10 GMT 2022,0,1456300
Wed Oct 26 03:06:11 GMT 2022,0,1448756
Wed Oct 26 03:06:13 GMT 2022,0,1444484
Wed Oct 26 03:06:14 GMT 2022,0,1446100
Wed Oct 26 03:06:16 GMT 2022,13,1433948
Wed Oct 26 03:06:17 GMT 2022,13,1434048
Wed Oct 26 03:06:18 GMT 2022,13,1434240
Wed Oct 26 03:06:20 GMT 2022,13,1435872
Wed Oct 26 03:06:21 GMT 2022,12,1433888
Wed Oct 26 03:06:23 GMT 2022,12,1434308
Wed Oct 26 03:06:24 GMT 2022,12,1434304
Wed Oct 26 03:06:25 GMT 2022,12,1436088
Wed Oct 26 03:06:27 GMT 2022,13,1434632
Wed Oct 26 03:06:28 GMT 2022,13,1434712
Wed Oct 26 03:06:30 GMT 2022,13,1434908
Wed Oct 26 03:06:31 GMT 2022,13,1435720
Wed Oct 26 03:06:33 GMT 2022,12,1434348
Wed Oct 26 03:06:34 GMT 2022,12,1434312
Wed Oct 26 03:06:35 GMT 2022,12,1434440
Wed Oct 26 03:06:37 GMT 2022,12,1435756
Wed Oct 26 03:06:38 GMT 2022,13,1432084
Wed Oct 26 03:06:40 GMT 2022,13,1432252
Wed Oct 26 03:06:41 GMT 2022,13,1432280
Wed Oct 26 03:06:42 GMT 2022,13,1433636
Wed Oct 26 03:06:44 GMT 2022,13,1428400
Wed Oct 26 03:06:45 GMT 2022,13,1428396
Wed Oct 26 03:06:47 GMT 2022,13,1428576
Wed Oct 26 03:06:48 GMT 2022,13,1430186
