datetime,cpu,mem
Wed Oct 26 01:14:47 GMT 2022,53,1343161
Wed Oct 26 01:14:49 GMT 2022,5.2,1346280
Wed Oct 26 01:14:50 GMT 2022,5.2,1413099
Wed Oct 26 01:14:51 GMT 2022,5.2,1412063
Wed Oct 26 01:14:53 GMT 2022,5.2,1348107
Wed Oct 26 01:14:54 GMT 2022,42,1337372
Wed Oct 26 01:14:55 GMT 2022,42,1337443
Wed Oct 26 01:14:57 GMT 2022,42,1336264
Wed Oct 26 01:14:58 GMT 2022,42,1336145
Wed Oct 26 01:15:00 GMT 2022,39,1317232
Wed Oct 26 01:15:01 GMT 2022,39,1317635
Wed Oct 26 01:15:03 GMT 2022,39,1317655
Wed Oct 26 01:15:04 GMT 2022,39,1318224
Wed Oct 26 01:15:06 GMT 2022,37,1316727
Wed Oct 26 01:15:07 GMT 2022,37,1316803
Wed Oct 26 01:15:09 GMT 2022,37,1316435
Wed Oct 26 01:15:10 GMT 2022,37,1318044
Wed Oct 26 01:15:12 GMT 2022,36,1316491
Wed Oct 26 01:15:13 GMT 2022,36,1317088
Wed Oct 26 01:15:15 GMT 2022,36,1317044
Wed Oct 26 01:15:16 GMT 2022,36,1318585
Wed Oct 26 01:15:18 GMT 2022,37,1317168
Wed Oct 26 01:15:19 GMT 2022,37,1317228
Wed Oct 26 01:15:21 GMT 2022,37,1337727
Wed Oct 26 01:15:22 GMT 2022,37,1334665
Wed Oct 26 01:15:24 GMT 2022,29,1333212
Wed Oct 26 01:15:25 GMT 2022,29,1330143
Wed Oct 26 01:15:27 GMT 2022,29,1327619
Wed Oct 26 01:15:28 GMT 2022,29,1331741
Wed Oct 26 01:15:30 GMT 2022,13,1330336
Wed Oct 26 01:15:31 GMT 2022,13,1330384
Wed Oct 26 01:15:33 GMT 2022,13,1330536
Wed Oct 26 01:15:34 GMT 2022,13,1332113
Wed Oct 26 01:15:36 GMT 2022,12,1330540
Wed Oct 26 01:15:37 GMT 2022,12,1330632
Wed Oct 26 01:15:39 GMT 2022,12,1330716
Wed Oct 26 01:15:40 GMT 2022,12,1332329
Wed Oct 26 01:15:42 GMT 2022,13,1330372
Wed Oct 26 01:15:43 GMT 2022,13,1332964
Wed Oct 26 01:15:45 GMT 2022,13,1347976
Wed Oct 26 01:15:46 GMT 2022,13,1376781
Wed Oct 26 01:15:47 GMT 2022,25,1413223
