datetime,cpu,mem
Wed Oct 26 02:33:51 GMT 2022,17,1385374
Wed Oct 26 02:33:52 GMT 2022,4.9,1321941
Wed Oct 26 02:33:53 GMT 2022,4.9,1397451
Wed Oct 26 02:33:54 GMT 2022,4.9,1397691
Wed Oct 26 02:33:56 GMT 2022,4.9,1399179
Wed Oct 26 02:33:57 GMT 2022,43,1390346
Wed Oct 26 02:33:59 GMT 2022,43,1389399
Wed Oct 26 02:34:00 GMT 2022,43,1389030
Wed Oct 26 02:34:02 GMT 2022,43,1388422
Wed Oct 26 02:34:03 GMT 2022,40,1365801
Wed Oct 26 02:34:04 GMT 2022,40,1366126
Wed Oct 26 02:34:06 GMT 2022,40,1366210
Wed Oct 26 02:34:07 GMT 2022,40,1366731
Wed Oct 26 02:34:09 GMT 2022,37,1365230
Wed Oct 26 02:34:10 GMT 2022,37,1365366
Wed Oct 26 02:34:12 GMT 2022,37,1364902
Wed Oct 26 02:34:14 GMT 2022,37,1366643
Wed Oct 26 02:34:15 GMT 2022,0,1365002
Wed Oct 26 02:34:17 GMT 2022,0,1365601
Wed Oct 26 02:34:19 GMT 2022,0,1367350
Wed Oct 26 02:34:20 GMT 2022,42,1365809
Wed Oct 26 02:34:22 GMT 2022,42,1366045
Wed Oct 26 02:34:24 GMT 2022,42,1375048
Wed Oct 26 02:34:25 GMT 2022,39,1382757
Wed Oct 26 02:34:27 GMT 2022,39,1382773
Wed Oct 26 02:34:29 GMT 2022,39,1381306
Wed Oct 26 02:34:31 GMT 2022,0,1379893
Wed Oct 26 02:34:32 GMT 2022,0,1379977
Wed Oct 26 02:34:33 GMT 2022,0,1380081
Wed Oct 26 02:34:35 GMT 2022,0,1381462
Wed Oct 26 02:34:36 GMT 2022,13,1380125
Wed Oct 26 02:34:38 GMT 2022,13,1380197
Wed Oct 26 02:34:39 GMT 2022,13,1380745
Wed Oct 26 02:34:40 GMT 2022,13,1423070
Wed Oct 26 02:34:42 GMT 2022,19,1443761
Wed Oct 26 02:34:43 GMT 2022,19,1443817
Wed Oct 26 02:34:44 GMT 2022,19,1447097
Wed Oct 26 02:34:46 GMT 2022,19,1415158
Wed Oct 26 02:34:48 GMT 2022,0,1437889
Wed Oct 26 02:34:49 GMT 2022,0,1470375
Wed Oct 26 02:34:51 GMT 2022,0,1456348
Wed Oct 26 02:34:53 GMT 2022,47,1447819
Wed Oct 26 02:34:55 GMT 2022,47,1456167
Wed Oct 26 02:34:57 GMT 2022,47,1457676
Wed Oct 26 02:34:59 GMT 2022,0.4,1419135
Wed Oct 26 02:35:00 GMT 2022,0.4,1419179
Wed Oct 26 02:35:01 GMT 2022,0.4,1419255
Wed Oct 26 02:35:03 GMT 2022,0.4,1412168
Wed Oct 26 02:35:04 GMT 2022,0,1410851
Wed Oct 26 02:35:06 GMT 2022,0,1404067
Wed Oct 26 02:35:07 GMT 2022,0,1397659
Wed Oct 26 02:35:09 GMT 2022,0,1399084
Wed Oct 26 02:35:10 GMT 2022,13,1397795
Wed Oct 26 02:35:12 GMT 2022,13,1397883
Wed Oct 26 02:35:13 GMT 2022,13,1397427
Wed Oct 26 02:35:14 GMT 2022,13,1399028
Wed Oct 26 02:35:16 GMT 2022,13,1397719
Wed Oct 26 02:35:17 GMT 2022,13,1397991
Wed Oct 26 02:35:19 GMT 2022,13,1398083
Wed Oct 26 02:35:20 GMT 2022,13,1399860
Wed Oct 26 02:35:22 GMT 2022,13,1398643
Wed Oct 26 02:35:23 GMT 2022,13,1398055
Wed Oct 26 02:35:25 GMT 2022,13,1397775
Wed Oct 26 02:35:26 GMT 2022,13,1399408
Wed Oct 26 02:35:27 GMT 2022,12,1398015
Wed Oct 26 02:35:29 GMT 2022,12,1397991
Wed Oct 26 02:35:30 GMT 2022,12,1397851
Wed Oct 26 02:35:32 GMT 2022,12,1395520
Wed Oct 26 02:35:33 GMT 2022,13,1394123
Wed Oct 26 02:35:34 GMT 2022,13,1394163
Wed Oct 26 02:35:36 GMT 2022,13,1390131
Wed Oct 26 02:35:37 GMT 2022,13,1391712
Wed Oct 26 02:35:39 GMT 2022,12,1390451
Wed Oct 26 02:35:40 GMT 2022,12,1390395
Wed Oct 26 02:35:42 GMT 2022,12,1390679
Wed Oct 26 02:35:43 GMT 2022,12,1392176
Wed Oct 26 02:35:44 GMT 2022,12,1390687
Wed Oct 26 02:35:46 GMT 2022,12,1390651
Wed Oct 26 02:35:47 GMT 2022,12,1390659
Wed Oct 26 02:35:49 GMT 2022,12,1392208
Wed Oct 26 02:35:50 GMT 2022,13,1390791
Wed Oct 26 02:35:52 GMT 2022,13,1390931
Wed Oct 26 02:35:53 GMT 2022,13,1390907
Wed Oct 26 02:35:54 GMT 2022,13,1392500
Wed Oct 26 02:35:56 GMT 2022,12,1391039
Wed Oct 26 02:35:57 GMT 2022,12,1391131
Wed Oct 26 02:35:59 GMT 2022,12,1391239
Wed Oct 26 02:36:00 GMT 2022,12,1392752
Wed Oct 26 02:36:02 GMT 2022,13,1391379
Wed Oct 26 02:36:03 GMT 2022,13,1391591
Wed Oct 26 02:36:04 GMT 2022,13,1391643
Wed Oct 26 02:36:06 GMT 2022,13,1393148
Wed Oct 26 02:36:07 GMT 2022,13,1391211
Wed Oct 26 02:36:09 GMT 2022,13,1391427
Wed Oct 26 02:36:10 GMT 2022,13,1391475
Wed Oct 26 02:36:12 GMT 2022,13,1393012
Wed Oct 26 02:36:13 GMT 2022,12,1391691
Wed Oct 26 02:36:15 GMT 2022,12,1391735
Wed Oct 26 02:36:16 GMT 2022,12,1391903
Wed Oct 26 02:36:17 GMT 2022,12,1392900
Wed Oct 26 02:36:19 GMT 2022,13,1391703
Wed Oct 26 02:36:20 GMT 2022,13,1391611
Wed Oct 26 02:36:22 GMT 2022,13,1391847
Wed Oct 26 02:36:23 GMT 2022,13,1393432
Wed Oct 26 02:36:25 GMT 2022,12,1391899
