Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
37,2521648,46,2477273,1604655,53,35
139,2522200,146,1365207,492589,152,18
239,2522976,250,761469,0,259,10
340,2523548,350,967962,95344,362,18
440,2524644,450,969402,96784,463,17
541,2525388,552,781540,0,564,18
641,2525936,651,1204575,331957,662,20
742,2527328,753,1125077,252459,765,22
842,2528224,852,1297787,425169,863,18
892,2529020,903,1483424,610806,913,46
992,2530904,1001,2435000,1562382,1009,47
1100,2532808,1111,2930192,2057574,1119,34
1193,2534956,1200,2013340,1140722,1210,36
1293,2533192,1302,2213588,1340970,1310,32
1396,2532996,1408,1955619,1083001,1414,27
1493,2532996,1495,1691794,819176,1500,18
1594,2532996,1601,1627263,754645,1608,27
1694,2533292,1701,1720474,847856,1707,24
1795,2533300,1802,1577072,704454,1810,22
1896,2533548,1902,1627263,754645,1908,20
1996,2533544,2003,1283099,410481,2011,16
2097,2533596,2105,1305189,432571,2114,22
2197,2533844,2206,1554539,681921,2214,24
2298,2533844,2309,1398294,525676,2318,27
2400,2533896,2412,1246209,373591,2423,27
2501,2533700,2517,1203386,330768,2530,23
2600,2533948,2610,1490925,618307,2618,27
2701,2533948,2711,1372730,500112,2719,24
2802,2534196,2813,1370404,497786,2824,31
2901,2534320,2908,2444654,1572036,2914,36
3002,2534412,3008,1792175,919557,3015,25
3103,2534660,3112,1509656,637038,3121,20
3205,2534660,3215,1219378,346760,3225,24
3306,2534728,3320,1225737,353119,3334,28
3407,2534728,3421,1234166,361548,3435,26
3506,2534940,3515,1669241,796623,3523,24
3606,2538976,3613,1574487,701869,3621,25
3707,2538976,3716,1424877,552259,3724,25
3808,2539224,3818,1475580,602962,3828,22
3910,2536832,3921,1481075,608457,3933,31
4011,2536832,4025,1631508,758890,4036,22
4112,2536996,4125,1552738,680120,4138,22
4212,2536996,4227,1572318,699700,4240,23
4313,2536996,4330,1293990,421372,4344,28
4415,2537244,4435,1272866,400248,4450,25
4515,2537296,4532,1286343,413725,4546,25
4615,2537296,4629,1323482,450864,4643,21
4718,2537544,4736,1405555,532937,4753,27
4817,2537544,4834,1362037,489419,4846,27
4915,2536728,4925,1785608,912990,4934,27
5016,2536476,5025,1765841,893223,5035,26
5117,2537592,5124,2688437,1815819,5132,43
5217,2538608,5226,3082792,2210174,5233,53
5316,2542204,5319,3020524,2147906,5322,48
5416,2549976,5419,3054112,2181494,5422,61
5519,2550016,5523,4555225,3682607,5526,72
5619,2551636,5626,4278785,3406167,5633,76
5718,2556760,5722,3685276,2812658,5725,72
5821,2554300,5829,4792454,3919836,5836,73
5921,2545960,5929,3591322,2718704,5937,42
6022,2547084,6033,2812045,1939427,6042,41
6121,2549096,6123,2837540,1964922,6126,42
6222,2549736,6230,3020231,2147613,6239,53
6323,2540472,6332,2995402,2122784,6341,39
