Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
77,2532068,80,4653975,3071568,1,55
177,2529112,180,3285161,1702754,83,72
278,2529636,285,2395156,812749,182,35
379,2529736,385,1727644,145237,292,30
479,2529984,485,1806515,224108,392,25
581,2530232,590,1356459,0,492,27
682,2530284,692,1350881,0,600,25
782,2530532,791,1467942,0,700,25
883,2530532,893,1328965,0,802,28
984,2530532,996,1278699,0,904,27
1084,2530356,1094,1267113,0,1006,24
1185,2530580,1197,1261498,0,1104,26
1287,2530580,1298,1290166,0,1209,27
1387,2530880,1398,1288255,0,1309,25
1489,2531128,1502,1234166,0,1409,27
1587,2531128,1595,1644306,61899,1514,30
1688,2531128,1700,1233678,0,1603,26
1789,2531624,1800,1247357,0,1712,22
1889,2531624,1899,1336936,0,1810,23
1990,2531872,2001,1299722,0,1908,26
2090,2532112,2101,1340623,0,2012,27
2191,2531936,2202,1345287,0,2111,28
2292,2531988,2303,1297810,0,2214,26
2392,2531988,2405,1183946,0,2314,28
2493,2532024,2504,1405910,0,2419,26
2593,2532076,2604,1280001,0,2515,26
2693,2532292,2702,1513821,0,2616,25
2793,2532696,2801,1988031,405624,2709,32
2893,2530504,2895,1761631,179224,2806,23
2992,2530504,2996,1454275,0,2898,31
3094,2530504,3096,1416271,0,2999,24
3193,2530460,3196,1399018,0,3099,24
3294,2534392,3296,1688937,106530,3199,28
3394,2534640,3396,1446706,0,3298,32
3495,2534692,3497,1421254,0,3399,28
3595,2534692,3598,1446331,0,3501,27
3696,2534692,3699,1301368,0,3601,26
3800,2534548,3813,1217966,0,3702,23
3901,2534732,3908,1494122,0,3824,28
4000,2534872,4009,2652586,1070179,3916,23
4099,2537444,4101,3260282,1677875,4014,41
4200,2541456,4208,3223256,1640849,4107,50
4302,2549724,4312,4119646,2537239,4214,52
4400,2547992,4404,3094952,1512545,4319,73
4500,2540712,4503,3679956,2097549,4408,66
4602,2540928,4608,2533188,950781,4506,46
4701,2541024,4708,1401812,0,4612,35
4802,2540936,4809,1957087,374680,4714,28
4902,2540988,4908,1978598,396191,4815,27
5003,2541524,5013,2064639,482232,4914,30
5104,2547780,5108,3890483,2308076,5016,30
5205,2556320,5210,3998189,2415782,5112,64
5305,2545388,5308,3514693,1932286,5214,76
5405,2539684,5408,2720523,1138116,5311,56
5505,2539692,5508,2027320,444913,5411,36
5608,2542736,5615,2755271,1172864,5510,28
5709,2543768,5716,2858916,1276509,5623,41
5808,2540444,5817,1697556,115149,5724,41
5909,2540248,5918,1674351,91944,5825,24
6010,2540052,6019,2016221,433814,5927,30
6108,2539948,6111,1609396,26989,6028,29
6209,2539764,6217,1449812,0,6113,24
6309,2540012,6315,1732897,150490,6224,25
6410,2539816,6416,1825142,242735,6321,28
6511,2540312,6518,1524617,0,6424,26
6611,2540312,6617,1785608,203201,6525,25
6716,2540312,6733,1088695,0,6622,26
6815,2540312,6827,1282766,0,6747,20
6915,2540344,6928,1182326,0,6839,28
7015,2540344,7025,1322991,0,6938,22
7115,2540344,7124,1467942,0,7036,24
7217,2540488,7226,1339725,0,7134,26
7318,2540736,7328,1320394,0,7235,24
7418,2540540,7425,1409916,0,7337,25
7519,2540788,7528,1309046,0,7432,23
7620,2541036,7631,1322656,0,7538,27
7721,2541088,7731,1282332,0,7641,28
7821,2541088,7832,1240363,0,7741,24
7921,2539448,7928,1943526,361119,7843,24
8022,2539692,8031,1336614,0,7935,30
8122,2539744,8129,1589448,7041,8040,27
8227,2540732,8234,2693257,1110850,8136,24
8322,2546580,8325,2589455,1007048,8237,43
8423,2541368,8425,2480766,898359,8329,38
8523,2541368,8525,1586512,4105,8429,36
8623,2541172,8625,1358103,0,8528,26
8724,2541212,8726,1344220,0,8628,25
8824,2541500,8826,1500334,0,8729,28
8925,2543340,8928,2385429,803022,8829,33
9025,2541236,9028,1298606,0,8931,34
9125,2540236,9128,1608016,25609,9031,15
9226,2540192,9229,1460882,0,9130,23
9326,2540336,9328,1696003,113596,9231,18
9426,2539652,9429,1555261,0,9331,25
9528,2539704,9534,1604409,22002,9431,25
9628,2539560,9635,1649293,66886,9542,28
9729,2539612,9735,1669241,86834,9642,28
9829,2539664,9835,1533634,0,9742,27
9930,2539964,9936,1651836,69429,9842,23
10030,2539820,10037,1659267,76860,9942,26
10131,2540068,10138,1654280,71873,10044,27
10231,2540072,10238,2075521,493114,10146,27
10333,2539944,10342,984558,0,10243,0
10432,2540044,10440,1011697,0,10348,22
10532,2537776,10539,1459128,0,10446,25
