Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
6,2521128,10,3956902,2319151,13,61
92,2520608,94,4670359,3032608,96,66
192,2519756,195,3794727,2156976,198,34
292,2520000,294,2462024,824273,297,30
396,2520496,405,1429864,0,412,25
494,2520564,502,1400881,0,510,21
595,2520932,605,1266011,0,616,26
695,2521056,703,1441677,0,712,24
796,2521012,806,1387256,0,818,32
898,2521260,910,1235786,0,921,26
997,2521260,1007,1333628,0,1017,26
1098,2521744,1109,1284432,0,1118,28
1199,2521548,1212,1213719,0,1221,23
1300,2521796,1310,1282521,0,1320,28
1401,2521848,1413,1243886,0,1423,28
1501,2521652,1512,1320744,0,1522,26
1602,2522148,1614,1268186,0,1624,32
1702,2522324,1711,1412239,0,1720,27
1803,2522116,1814,1297810,0,1824,29
1904,2522364,1916,1243886,0,1927,30
2005,2522416,2017,1315166,0,2030,30
2104,2522468,2114,1333628,0,2124,28
2205,2522520,2217,1277906,0,2229,27
2306,2522768,2317,1339725,0,2331,26
2405,2521320,2411,2365783,728032,2416,35
2505,2521124,2511,1526882,0,2517,21
2606,2521396,2612,1634433,0,2618,24
2707,2521516,2716,1314624,0,2725,25
2807,2522112,2814,1679215,41464,2820,25
2907,2521996,2914,1204227,0,2920,17
3007,2521800,3014,1825142,187391,3020,26
3108,2521656,3114,1673596,35845,3120,26
3208,2521956,3215,1568173,0,3221,22
3309,2522504,3315,1648773,11022,3322,25
3410,2526844,3418,1756325,118574,3426,28
3510,2526792,3517,1726176,88425,3524,20
3611,2526844,3618,1971428,333677,3626,28
3711,2526648,3718,1663114,25363,3726,24
3811,2526936,3819,1828026,190275,3826,25
3912,2526988,3920,1641603,3852,3929,25
4013,2526800,4021,3065808,1428057,4028,49
4113,2526804,4121,3877911,2240160,4129,56
4213,2535268,4221,3760074,2122323,4230,68
4313,2540156,4316,4713059,3075308,4320,73
4413,2537500,4419,4261188,2623437,4424,83
4514,2540348,4517,4557336,2919585,4520,78
4615,2535292,4617,4528113,2890362,4620,58
4715,2531832,4718,2678472,1040721,4720,39
4817,2534208,4822,2596663,958912,4826,44
4918,2527544,4925,2191386,553635,4933,30
5019,2526304,5025,2114829,477078,5032,30
5119,2525984,5126,2007278,369527,5132,31
5218,2526076,5221,1770665,132914,5223,26
5318,2526324,5321,1460507,0,5324,18
5419,2526324,5422,1329885,0,5425,24
5520,2526128,5522,1256846,0,5525,29
5620,2526172,5623,1422031,0,5626,25
5721,2525964,5723,1284280,0,5726,23
5821,2526012,5824,1294888,0,5827,24
5926,2526012,5937,1219586,0,5948,27
6025,2525816,6035,1303317,0,6047,27
6126,2526312,6135,1394251,0,6144,32
6225,2527024,6232,2709947,1072196,6238,43
6326,2532456,6334,2809067,1171316,6342,38
6427,2529420,6434,2276571,638820,6442,35
6527,2529436,6534,2203634,565883,6542,28
6628,2529360,6636,1574487,0,6644,28
6729,2529820,6737,1559526,0,6745,24
6829,2529644,6839,1523871,0,6849,24
6931,2529696,6946,1267232,0,6958,27
7032,2529696,7043,1367615,0,7054,29
7133,2529944,7145,1350326,0,7157,27
7232,2529996,7243,1380710,0,7254,29
7333,2530048,7344,1412239,0,7355,25
7435,2530296,7448,1260228,0,7461,27
7535,2530348,7546,1434551,0,7558,30
7635,2530348,7647,1423395,0,7658,32
7734,2528056,7742,2387293,749542,7749,30
7845,2531652,7854,1591019,0,7863,33
7936,2530136,7944,1512542,0,7953,19
8035,2528568,8037,1727644,89893,8040,23
8135,2528620,8137,1449573,0,8140,20
8235,2528424,8239,1505491,0,8246,23
8336,2528684,8342,1815068,177317,8348,28
8437,2528488,8443,1432318,0,8450,21
8538,2529268,8548,2355736,717985,8553,37
8638,2535368,8641,2584149,946398,8644,39
8738,2530320,8741,2384387,746636,8743,36
8839,2531336,8842,2385251,747500,8844,34
8939,2531608,8942,1503770,0,8945,19
9039,2531608,9041,1326765,0,9044,24
9140,2529256,9142,1448625,0,9145,26
9240,2529308,9243,1327446,0,9246,23
9341,2529112,9343,1193666,0,9346,24
9442,2527936,9444,1270119,0,9448,28
9546,2528168,9561,1282959,0,9574,28
9645,2527972,9657,1300586,0,9667,30
9745,2528100,9754,1368603,0,9764,31
9847,2528100,9860,1185843,0,9872,25
9948,2528152,9962,1268186,0,9974,31
10049,2527616,10064,1194730,0,10076,24
10149,2527864,10159,1312644,0,10170,27
10250,2528304,10261,1255765,0,10272,24
10351,2528604,10364,1247126,0,10375,30
10450,2526892,10457,1913604,275853,10464,33
10551,2526892,10558,1619371,0,10568,27
10653,2527016,10662,1378771,0,10673,30
10754,2527052,10768,1268186,0,10779,28
10854,2527052,10864,1305455,0,10876,27
10955,2527052,10966,1271054,0,10976,28
11055,2527104,11066,1377930,0,11076,30
11155,2527104,11167,1321970,0,11177,28
11256,2527156,11267,1317307,0,11278,25
11358,2527156,11373,1204773,0,11386,29
11458,2527208,11471,1284386,0,11483,28
11558,2527208,11569,1366272,0,11579,29
11659,2527520,11668,1408845,0,11678,26
11760,2527860,11768,1402278,0,11777,29
11861,2527860,11873,1370673,0,11884,27
11961,2527860,11971,1347618,0,11982,25
12063,2528108,12075,1219586,0,12086,32
12162,2528108,12171,1470807,0,12184,28
12262,2527912,12272,1415028,0,12281,28
12364,2528160,12376,1213106,0,12387,25
12465,2528016,12475,1313100,0,12486,29
12565,2528264,12575,1321970,0,12585,28
12665,2528440,12676,1314975,0,12687,25
12766,2528604,12776,1233368,0,12786,23
12867,2529348,12877,1190426,0,12887,25
12967,2528564,12976,1346464,0,12988,23
13068,2528616,13078,1412128,0,13086,28
13167,2526580,13173,2315592,677841,13179,35
13269,2526828,13279,1588014,0,13289,28
13369,2526632,13378,1362880,0,13388,24
13471,2527084,13483,1232831,0,13494,24
13570,2526888,13579,1418694,0,13590,28
13671,2526888,13679,1461376,0,13688,26
13771,2527116,13781,1379296,0,13791,26
13872,2526920,13881,1494208,0,13892,28
13972,2527168,13981,1373193,0,13991,27
14073,2527416,14083,1361608,0,14093,30
14174,2527416,14183,1353670,0,14194,24
14275,2527664,14287,1256846,0,14298,28
14375,2527548,14384,2018331,380580,14392,36
14475,2527352,14484,2258231,620480,14492,30
14576,2527352,14585,1408845,0,14594,27
14677,2527396,14689,1226373,0,14701,21
14777,2527256,14789,1330791,0,14799,25
14878,2527060,14890,1292077,0,14901,28
14979,2527556,14993,1290166,0,15005,29
15080,2527360,15093,1285021,0,15105,28
15180,2527608,15190,1335960,0,15205,27
15281,2527412,15293,1229008,0,15305,25
15382,2527908,15393,1387256,0,15404,29
15483,2526732,15496,1278699,0,15509,26
15583,2526980,15593,1359248,0,15603,25
15684,2527352,15697,1232546,0,15709,28
15784,2527488,15796,1391920,0,15809,27
15884,2526284,15892,1853760,216009,15901,35
15985,2526284,15994,1664254,26503,16004,27
16085,2526284,16092,1713304,75553,16099,22
16135,2526284,16142,2028788,391037,16150,28
16237,2526284,16244,1684624,46873,16254,28
16334,2526284,16337,1431762,0,16344,25
16437,2526284,16449,1198526,0,16462,26
16538,2526284,16549,1290866,0,16560,29
16638,2526648,16650,1209866,0,16661,25
16740,2526528,16751,1289246,0,16762,29
16840,2526776,16851,1287626,0,16862,29
16941,2526580,16954,1255226,0,16966,29
17041,2526828,17050,1398915,0,17060,31
17142,2526880,17152,1343678,0,17163,33
17242,2526880,17253,1295899,0,17263,26
17343,2526684,17355,1253606,0,17366,27
17443,2526932,17453,1317307,0,17463,30
17544,2526736,17554,1295899,0,17565,27
17645,2527036,17657,1271426,0,17667,25
17745,2527284,17754,1437340,0,17763,30
17845,2527148,17854,1331358,0,17864,26
17946,2527448,17956,1366272,0,17965,29
18047,2527448,18057,1274876,0,18068,26
18147,2527500,18158,1352282,0,18169,26
18248,2527552,18258,1396583,0,18268,31
18349,2527800,18359,1298654,0,18371,25
18449,2528048,18462,1335960,0,18473,31
18548,2526316,18555,1973448,335697,18562,34
18649,2526120,18656,1719111,81360,18663,27
