Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
6,2464656,9,3536804,2448731,13,41
93,2461332,96,1566057,477984,100,23
193,2461864,197,857566,0,200,12
294,2462196,305,817390,0,316,18
395,2463184,404,1104194,16121,414,17
495,2464032,505,1032493,0,516,21
596,2464880,608,1175895,87822,618,20
697,2465852,707,1125704,37631,718,21
797,2466348,808,874751,0,818,13
898,2467020,911,903431,0,920,15
998,2468136,1008,767200,0,1017,15
1098,2468940,1106,1721102,633029,1114,35
1200,2473016,1210,1997911,909838,1215,42
1299,2473248,1307,2110750,1022677,1314,38
1400,2473496,1408,1734173,646100,1414,21
1500,2473496,1507,1440841,352768,1513,18
1601,2473792,1608,1655943,567870,1613,24
1701,2472160,1709,2007278,919205,1715,30
1801,2472212,1804,1534052,445979,1808,19
1900,2472056,1903,1819387,731314,1909,25
2004,2472288,2013,1416431,328358,2022,22
2104,2472312,2113,1328569,240496,2123,25
2205,2472364,2216,1266011,177938,2227,26
2306,2472364,2316,1295899,207826,2327,25
2405,2472448,2413,1519630,431557,2420,22
2506,2472500,2514,1524617,436544,2521,25
2607,2472748,2614,1404929,316856,2622,22
2708,2472748,2721,1320202,232129,2728,25
2807,2472748,2814,1609396,521323,2820,24
2907,2472872,2913,2258231,1170158,2918,33
3009,2473120,3017,1314876,226803,3025,24
3109,2473120,3118,1333331,245258,3127,20
3211,2472924,3221,1369446,281373,3231,22
3311,2473172,3320,1267211,179138,3330,24
3411,2473172,3421,1331358,243285,3430,24
3512,2473184,3521,1297216,209143,3531,24
3612,2473184,3622,1270000,181927,3630,20
3713,2473236,3723,1282332,194259,3733,25
3815,2474528,3827,1248746,160673,3839,31
3915,2477752,3927,1255226,167153,3938,25
4015,2477748,4024,1389146,301073,4033,24
4115,2477996,4127,1255161,167088,4138,24
4217,2478048,4229,1273006,184933,4240,26
4318,2478296,4332,1271054,182981,4343,28
4416,2476436,4422,1958487,870414,4429,34
4517,2476684,4525,1270280,182207,4534,19
4619,2476684,4629,1293990,205917,4638,24
4719,2476684,4728,1451284,363211,4737,30
4819,2477336,4826,3025431,1937358,4832,49
4919,2478196,4925,2566545,1478472,4932,37
5019,2482484,5022,2767308,1679235,5025,49
5119,2486692,5122,3732540,2644467,5129,61
5221,2489392,5228,3846293,2758220,5234,62
5321,2486020,5331,3675506,2587433,5334,39
5421,2481892,5424,2504778,1416705,5428,32
5522,2482388,5525,1846805,758732,5528,19
5623,2483816,5626,1912598,824525,5629,26
5722,2487084,5724,3002452,1914379,5727,51
5822,2494408,5825,3486848,2398775,5828,65
5925,2493888,5932,3208170,2120097,5936,64
6023,2489148,6026,3362945,2274872,6028,51
6124,2489168,6127,3040479,1952406,6130,47
6226,2484232,6234,2887176,1799103,6242,32
6327,2484524,6337,2386912,1298839,6343,38
6426,2489992,6435,2771834,1683761,6441,38
6527,2485784,6536,2725289,1637216,6544,40
6627,2485820,6635,2269634,1181561,6643,31
6730,2485268,6739,1669592,581519,6746,24
6829,2485764,6838,1835407,747334,6845,25
6931,2485764,6940,1720154,632081,6950,22
7030,2486116,7038,1684624,596551,7044,26
7131,2484304,7138,1957087,869014,7144,28
7232,2484356,7239,1611483,523410,7247,25
7332,2484356,7340,1714124,626051,7348,27
7431,2486744,7437,1749155,661082,7442,24
7533,2484372,7541,1727644,639571,7545,26
7632,2484372,7635,1519712,431639,7638,20
7732,2484372,7735,1665098,577025,7738,24
7831,2483784,7834,1812511,724438,7837,25
7932,2483976,7935,1418956,330883,7938,24
8033,2483968,8036,1246135,158062,8039,22
8133,2483772,8136,1226050,137977,8139,22
8234,2483896,8237,1125273,37200,8242,23
