Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
16,2523796,18,3109416,1904471,21,41
101,2522860,104,2043302,838357,107,44
202,2523136,204,2839336,1634391,206,26
302,2524684,305,2285443,1080498,308,33
403,2527588,405,1941572,736627,408,26
504,2526112,507,758561,0,509,12
605,2526740,609,1445928,240983,613,24
704,2526916,707,2116692,911747,709,33
805,2529044,807,2271103,1066158,810,31
907,2533000,914,1800814,595869,922,26
1007,2531328,1015,1726580,521635,1024,38
1107,2532808,1115,1796371,591426,1122,30
1209,2533056,1217,1379537,174592,1225,29
1309,2535140,1316,1977186,772241,1323,31
1410,2535388,1419,1635121,430176,1429,20
1511,2535412,1522,1552056,347111,1533,26
1612,2535728,1625,1579474,374529,1633,25
1712,2535976,1724,1316915,111970,1734,22
1813,2536472,1824,1379296,174351,1833,25
1914,2536236,1924,755749,0,1935,25
2014,2536236,2024,1388613,183668,2035,23
2116,2536472,2127,1346464,141519,2137,23
2216,2536472,2228,1317413,112468,2240,24
2315,2535008,2323,1725009,520064,2331,27
2416,2534844,2426,1561585,356640,2437,24
2517,2534912,2527,1499682,294737,2537,24
2618,2535076,2627,1971428,766483,2636,28
2718,2535128,2725,1691794,486849,2733,22
2819,2535128,2829,1362880,157935,2839,25
2918,2535612,2924,2344272,1139327,2931,35
3018,2535860,3025,1856706,651761,3033,24
3120,2535860,3130,1449204,244259,3138,24
3222,2535860,3234,1336936,131991,3246,27
3322,2535860,3334,1335960,131015,3347,25
3421,2539700,3430,1699163,494218,3438,27
3521,2540064,3530,1355059,150114,3538,22
3623,2540064,3631,1404929,199984,3639,18
3724,2539884,3735,1335111,130166,3744,20
3823,2540180,3832,1677734,472789,3842,25
3925,2540180,3937,1217046,12101,3947,23
4027,2539984,4039,1269143,64198,4050,25
4127,2540284,4140,1217966,13021,4151,25
4228,2540532,4240,1265321,60376,4252,23
4329,2540584,4340,1240363,35418,4351,24
4429,2540388,4441,1282332,77387,4454,22
4532,2538676,4549,1175846,0,4560,27
4630,2538912,4648,2190474,985529,4656,35
4730,2539648,4739,2458994,1254049,4746,40
4832,2543704,4840,2882030,1677085,4846,48
4932,2555108,4944,3831246,2626301,4949,72
5031,2554276,5035,5577555,4372610,5039,89
5131,2552344,5135,4760622,3555677,5137,68
5232,2556436,5236,4259964,3055019,5239,75
5333,2548696,5337,3661959,2457014,5342,53
5432,2545000,5435,2017217,812272,5438,33
5533,2546392,5535,2544067,1339122,5538,31
5633,2547436,5635,2203134,998189,5637,32
5733,2547436,5736,1589944,384999,5739,20
5834,2547684,5837,1540300,335355,5840,24
5934,2547488,5937,1515999,311054,5940,22
6035,2547788,6037,1550908,345963,6040,23
6137,2547840,6144,1560248,355303,6151,24
6237,2548088,6243,1609396,404451,6251,24
6338,2547892,6347,1303782,98837,6356,25
6439,2548216,6448,1290650,85705,6459,21
6540,2548072,6549,1366163,161218,6559,21
6641,2548296,6650,1267667,62722,6658,20
6741,2548668,6751,1211217,6272,6760,21
6840,2549212,6847,2458994,1254049,6852,39
6947,2555428,6955,2751706,1546761,6962,40
7047,2550648,7056,2465783,1260838,7064,36
7148,2550692,7156,1898258,693313,7163,25
7249,2550720,7258,1519630,314685,7266,26
7350,2550740,7360,1741985,537040,7366,22
7449,2550532,7457,1424877,219932,7464,21
7552,2550780,7563,1376013,171068,7571,25
7651,2550760,7663,1263679,58734,7674,25
7751,2549048,7758,1943526,738581,7766,34
7852,2549724,7861,2296345,1091400,7864,32
7952,2557012,7959,2217180,1012235,7966,34
8052,2555756,8061,1935577,730632,8067,33
8152,2550900,8154,2369224,1164279,8157,30
8252,2550952,8255,2029289,824344,8257,24
8352,2550560,8355,1854062,649117,8358,25
8453,2550460,8455,1720379,515434,8458,25
8553,2550536,8556,1708397,503452,8558,22
8653,2550596,8656,1833727,628782,8659,26
8754,2550844,8757,1491064,286119,8759,23
8854,2551092,8857,1572822,367877,8860,23
8955,2551092,8957,1476103,271158,8961,20
9055,2551144,9058,1421246,216301,9061,21
9157,2551196,9166,1584461,379516,9174,25
9257,2551196,9262,1719719,514774,9268,27
9358,2551052,9365,1706134,501189,9372,23
9458,2552836,9465,2176423,971478,9471,29
9558,2553196,9565,1534052,329107,9571,22
9659,2553340,9665,1677454,472509,9671,23
9760,2553392,9768,1641603,436658,9775,26
9860,2553692,9866,1734814,529869,9872,21
9960,2553548,9967,1785005,580060,9974,26
10062,2553652,10071,1680185,475240,10081,25
10162,2554148,10169,1942747,737802,10176,28
10262,2554240,10269,1655943,450998,10277,26
10362,2552972,10369,2014448,809503,10373,27
10463,2552776,10469,1290269,85324,10475,16
10566,2552848,10574,1491031,286086,10581,21
10665,2552744,10673,1529604,324659,10681,25
10766,2552744,10775,1313632,108687,10784,21
10869,2552548,10884,1167055,0,10898,26
10968,2552920,10980,1251942,46997,10990,26
11068,2553168,11079,1375598,170653,11088,27
11169,2553220,11180,1338292,133347,11191,25
11270,2553272,11283,1223275,18330,11294,24
11371,2553076,11385,1188806,0,11400,25
11474,2553324,11492,1140079,0,11503,24
11572,2553376,11582,1310679,105734,11592,26
11672,2553240,11683,1284664,79719,11693,24
11774,2553240,11787,1221206,16261,11800,27
11874,2553540,11886,1261498,56553,11898,25
11975,2553984,11986,1253854,48909,11997,26
12076,2553788,12088,1237406,32461,12100,23
12176,2554088,12187,1235699,30754,12197,22
12278,2553892,12292,1226066,21121,12303,25
12378,2553892,12393,1227340,22395,12403,25
12478,2553996,12489,1324302,119357,12499,28
12579,2554368,12590,1242387,37442,12601,24
12679,2554604,12689,1256055,51110,12698,22
12782,2554532,12795,1247357,42412,12804,20
12883,2554532,12896,1224446,19501,12905,26
12983,2554812,12994,1233368,28423,13003,20
13032,2555060,13041,1274234,69289,13054,28
13133,2552760,13143,1664254,459309,13152,28
13236,2552784,13249,1366163,161218,13262,24
13337,2552784,13351,1281156,76211,13364,21
13438,2552784,13454,1202252,0,13468,27
13540,2552696,13558,1291151,86206,13570,26
13640,2552816,13659,1172413,0,13672,24
13739,2553040,13753,1366163,161218,13767,25
13839,2553040,13854,1452415,247470,13866,25
13942,2553288,13959,1431827,226882,13969,28
14042,2553340,14059,1242266,37321,14072,23
14143,2553340,14160,1192046,0,14174,24
14244,2553144,14262,1192046,0,14278,25
14343,2553144,14357,1437340,232395,14369,25
