Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
34,2566204,42,3029751,2040752,45,47
135,2568568,143,2783688,1794689,146,31
236,2568512,248,2242769,1253770,254,32
336,2570816,345,2267665,1278666,353,35
436,2571016,446,2162844,1173845,454,32
538,2571424,549,1442628,453629,558,25
638,2572900,647,1505719,516720,656,28
738,2573504,748,1455529,466530,757,27
839,2575400,849,2309178,1320179,855,57
939,2578280,947,3593879,2604880,955,41
1042,2578508,1054,2195289,1206290,1057,24
1140,2578212,1143,1584242,595243,1146,23
1240,2578016,1243,1581464,592465,1246,23
1342,2578016,1345,1186429,197430,1348,17
1441,2578512,1444,1919312,930313,1447,34
1542,2577728,1545,1363900,374901,1547,21
1643,2577728,1651,1267348,278349,1664,25
1746,2577780,1758,1325512,336513,1768,25
1846,2578028,1857,1331297,342298,1868,26
1950,2578328,1966,1163486,174487,1977,26
2049,2578504,2061,1255765,266766,2084,27
2101,2576656,2112,1628819,639820,2121,41
2201,2576460,2211,2205996,1216997,2220,23
2303,2576460,2316,1469760,480761,2329,22
2404,2576756,2419,1392429,403430,2433,27
2502,2577064,2514,1620093,631094,2517,23
2603,2576868,2608,1444825,455826,2614,25
2701,2576920,2704,1419715,430716,2707,18
2802,2576920,2806,1430384,441385,2808,28
2902,2576972,2905,2600927,1611928,2907,39
3003,2576728,3005,1605765,616766,3008,25
3104,2576948,3107,1347484,358485,3110,18
3205,2577256,3209,1276180,287181,3212,22
3305,2577184,3309,1124006,135007,3312,18
3407,2576988,3410,1224934,235935,3413,24
3510,2577040,3522,1332127,343128,3533,24
3609,2577040,3621,1317400,328401,3633,23
3711,2577340,3723,1311835,322836,3735,25
3811,2577340,3823,1259587,270588,3836,25
3911,2581556,3918,1549552,560553,3925,23
4011,2581556,4019,1315163,326164,4028,21
4112,2581780,4122,1303468,314469,4134,20
4214,2581780,4227,1186963,197964,4238,24
4314,2581780,4326,1251942,262943,4336,24
4415,2579480,4428,1244298,255299,4439,25
4516,2579976,4529,1274876,285877,4540,26
4618,2579584,4633,1243886,254887,4643,26
4717,2580328,4728,1261633,272634,4744,24
4818,2578524,4831,1419899,430900,4850,36
4918,2583832,4926,2850705,1861706,4933,43
5018,2576364,5027,2358613,1369614,5035,32
5120,2576636,5133,2028788,1039789,5137,28
5218,2576252,5220,2035958,1046959,5223,35
5319,2577012,5326,2717117,1728118,5333,43
5419,2581004,5422,2980061,1991062,5425,42
5519,2590016,5524,3151616,2162617,5527,65
5620,2586804,5624,3998651,3009652,5627,55
5721,2582712,5723,3749324,2760325,5726,46
5821,2585088,5824,2526288,1537289,5827,34
5921,2582036,5925,2427376,1438377,5927,39
6022,2582076,6026,1994820,1005821,6032,22
6124,2584240,6131,2726551,1737552,6138,41
6224,2593376,6231,2638307,1649308,6235,56
6325,2589800,6333,3553458,2564459,6336,50
6425,2585280,6431,2507854,1518855,6437,29
6527,2585084,6535,1698964,709965,6543,25
6626,2585180,6632,1634433,645434,6638,20
6726,2584984,6732,1555562,566563,6738,22
6827,2584984,6833,1706134,717135,6838,24
6927,2584984,6933,1620093,631094,6939,22
7028,2585180,7034,1680185,691186,7041,23
7128,2585340,7135,1806515,817516,7141,25
7229,2585640,7234,1462351,473352,7241,20
7330,2583872,7339,1856706,867707,7345,30
7431,2583676,7439,2040485,1051486,7443,25
7530,2586456,7535,1648773,659774,7541,22
7632,2584300,7639,1720474,731475,7644,27
7732,2584300,7739,1942747,953748,7745,28
7832,2584300,7838,1813685,824686,7844,25
7933,2584156,7940,1764410,775411,7948,28
8033,2583908,8041,1685608,696609,8048,27
8133,2584024,8140,1739059,750060,8146,29
8235,2584024,8242,1514643,525644,8248,21
