datetime,cpu,mem
Wed Oct 26 14:41:59 GMT 2022,4.6,1387194
Wed Oct 26 14:42:00 GMT 2022,4.8,1385150
Wed Oct 26 14:42:01 GMT 2022,4.8,1391010
Wed Oct 26 14:42:02 GMT 2022,4.8,1391248
Wed Oct 26 14:42:04 GMT 2022,4.8,1401828
Wed Oct 26 14:42:05 GMT 2022,40,1425543
Wed Oct 26 14:42:07 GMT 2022,40,1410670
Wed Oct 26 14:42:08 GMT 2022,40,1410732
Wed Oct 26 14:42:09 GMT 2022,40,1428787
Wed Oct 26 14:42:11 GMT 2022,45,1427684
Wed Oct 26 14:42:12 GMT 2022,45,1426953
Wed Oct 26 14:42:14 GMT 2022,45,1427327
Wed Oct 26 14:42:15 GMT 2022,45,1431414
