datetime,cpu,mem
Wed Oct 26 16:14:22 GMT 2022,43,1338491
Wed Oct 26 16:14:24 GMT 2022,10,1337924
Wed Oct 26 16:14:25 GMT 2022,10,1341072
Wed Oct 26 16:14:26 GMT 2022,10,1341474
Wed Oct 26 16:14:27 GMT 2022,10,1346810
Wed Oct 26 16:14:28 GMT 2022,10,1352954
Wed Oct 26 16:14:30 GMT 2022,41,1342731
Wed Oct 26 16:14:31 GMT 2022,41,1343821
Wed Oct 26 16:14:32 GMT 2022,41,1342796
Wed Oct 26 16:14:33 GMT 2022,41,1344156
Wed Oct 26 16:14:34 GMT 2022,41,1326375
Wed Oct 26 16:14:36 GMT 2022,31,1325344
Wed Oct 26 16:14:37 GMT 2022,31,1325420
Wed Oct 26 16:14:38 GMT 2022,31,1325549
