datetime,cpu,mem
Wed Oct 26 16:01:53 GMT 2022,28,1331086
Wed Oct 26 16:01:54 GMT 2022,3.8,1329903
Wed Oct 26 16:01:55 GMT 2022,3.8,1349031
Wed Oct 26 16:01:57 GMT 2022,3.8,1349133
Wed Oct 26 16:01:58 GMT 2022,3.8,1355134
Wed Oct 26 16:02:00 GMT 2022,39,1352573
Wed Oct 26 16:02:01 GMT 2022,39,1351918
Wed Oct 26 16:02:02 GMT 2022,39,1351941
Wed Oct 26 16:02:04 GMT 2022,39,1367205
Wed Oct 26 16:02:05 GMT 2022,32,1366581
Wed Oct 26 16:02:06 GMT 2022,32,1366877
Wed Oct 26 16:02:08 GMT 2022,32,1367033
Wed Oct 26 16:02:09 GMT 2022,32,1370801
