datetime,cpu,mem
Wed Oct 26 16:11:28 GMT 2022,4.9,1336077
Wed Oct 26 16:11:29 GMT 2022,-4.3,1335160
Wed Oct 26 16:11:31 GMT 2022,-4.3,1357807
Wed Oct 26 16:11:32 GMT 2022,-4.3,1357831
Wed Oct 26 16:11:33 GMT 2022,-4.3,1360096
Wed Oct 26 16:11:35 GMT 2022,34,1358001
Wed Oct 26 16:11:36 GMT 2022,34,1367347
Wed Oct 26 16:11:38 GMT 2022,34,1361172
Wed Oct 26 16:11:39 GMT 2022,34,1360142
Wed Oct 26 16:11:40 GMT 2022,38,1359576
Wed Oct 26 16:11:42 GMT 2022,38,1359975
Wed Oct 26 16:11:43 GMT 2022,38,1360059
Wed Oct 26 16:11:44 GMT 2022,38,1379108
