datetime,cpu,mem
Wed Oct 26 14:37:53 GMT 2022,49,1411349
Wed Oct 26 14:37:54 GMT 2022,0.6,1408838
Wed Oct 26 14:37:56 GMT 2022,0.6,1418014
Wed Oct 26 14:37:57 GMT 2022,0.6,1415393
Wed Oct 26 14:37:58 GMT 2022,0.6,1417943
Wed Oct 26 14:38:00 GMT 2022,44,1419043
Wed Oct 26 14:38:01 GMT 2022,44,1416810
Wed Oct 26 14:38:02 GMT 2022,44,1416859
Wed Oct 26 14:38:04 GMT 2022,44,1418514
Wed Oct 26 14:38:05 GMT 2022,34,1417249
Wed Oct 26 14:38:07 GMT 2022,34,1401914
Wed Oct 26 14:38:08 GMT 2022,34,1402098
Wed Oct 26 14:38:09 GMT 2022,34,1420681
