Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
78,2644472,81,4147350,2454228,84,52
179,2651416,182,4006766,2313644,185,73
279,2658104,282,4745645,3052523,285,68
379,2666940,382,4319966,2626844,388,56
480,2672892,483,4215413,2522291,490,55
582,2606132,592,3351989,1658867,597,55
681,2606868,685,2695220,1002098,688,49
782,2607416,786,2816861,1123739,789,46
883,2605560,887,2991828,1298706,890,56
986,2605808,999,2629535,936413,1011,54
1086,2606408,1099,2736173,1043051,1111,57
1187,2607000,1199,2380209,687087,1212,51
1288,2606848,1301,2535171,842049,1313,50
1388,2607344,1401,2767015,1073893,1415,49
1487,2605292,1494,3646921,1953799,1503,54
1586,2605344,1589,1854217,161095,1592,45
1688,2605344,1698,3007439,1314317,1708,50
1787,2605344,1791,2882045,1188923,1795,45
1889,2605344,1899,2561079,867957,1908,50
1990,2605344,2000,2727859,1034737,2010,50
2091,2605984,2101,2446668,753546,2111,48
2192,2608428,2205,2719749,1026627,2217,54
2293,2610260,2307,2365946,672824,2317,53
2393,2610756,2405,2047928,354806,2417,49
2493,2611252,2504,2729047,1035925,2515,51
2594,2611512,2604,1584690,0,2615,51
2694,2612468,2703,3028733,1335611,2712,53
2794,2613192,2803,2210771,517649,2810,47
2895,2613672,2903,2341055,647933,2913,43
2995,2613972,3003,2594288,901166,3011,53
3095,2614148,3102,2668022,974900,3107,54
3195,2615100,3198,2740893,1047771,3202,46
3296,2619724,3300,2834054,1140932,3303,52
3396,2620468,3399,2780086,1086964,3403,50
3497,2620520,3500,2980146,1287024,3503,53
3599,2620376,3606,2757344,1064222,3611,50
3699,2620624,3708,2402757,709635,3716,54
3800,2620480,3811,2666852,973730,3821,53
3903,2620916,3912,3369985,1676863,3921,59
4001,2622324,4010,4322752,2629630,4018,82
4102,2622488,4110,4566207,2873085,4118,74
4203,2628768,4216,4039433,2346311,4220,79
4303,2635024,4308,4355557,2662435,4313,87
4402,2634656,4406,4513934,2820812,4419,90
4503,2635176,4509,4451467,2758345,4516,90
4603,2642036,4607,4048548,2355426,4610,85
4705,2639580,4715,5574080,3880958,4725,93
4805,2639504,4815,3468017,1774895,4820,85
