Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
63,2441784,65,1754529,366094,73,24
165,2443032,175,1292499,0,184,16
265,2443752,277,1269106,0,284,21
367,2444800,379,1068344,0,386,21
466,2445760,477,1319297,0,485,22
567,2446476,578,1272299,0,585,25
667,2447744,687,1497375,108940,693,35
767,2449564,776,2321441,933006,784,41
868,2449392,876,1762900,374465,884,24
969,2449612,981,1018153,0,991,22
1069,2451348,1080,2052809,664374,1088,50
1169,2452964,1179,2670318,1281883,1187,55
1270,2453408,1279,3408830,2020395,1287,50
1371,2454184,1381,3435248,2046813,1391,54
1469,2455188,1472,4112120,2723685,1475,49
1570,2455188,1573,3259037,1870602,1577,53
1670,2455188,1674,3578476,2190041,1677,46
1771,2454688,1775,3222321,1833886,1778,45
1871,2454752,1874,3694236,2305801,1877,54
1972,2454732,1975,3742800,2354365,1978,46
2072,2454980,2075,3275950,1887515,2079,44
2173,2455476,2176,3068790,1680355,2179,49
2273,2455972,2277,3571599,2183164,2280,48
2374,2456716,2378,3415407,2026972,2381,46
2474,2457212,2477,3140139,1751704,2486,48
2576,2458068,2585,3763578,2375143,2589,57
2675,2458812,2680,3595927,2207492,2683,48
2779,2460216,2787,3603608,2215173,2792,59
2876,2461844,2881,3546526,2158091,2884,56
2979,2464120,2988,2462111,1073676,2997,46
3079,2464396,3089,3315491,1927056,3099,48
3179,2464892,3189,3042874,1654439,3199,47
3280,2465852,3291,2193143,804708,3304,45
3379,2465700,3387,3303327,1914892,3395,49
3481,2470164,3490,2886751,1498316,3499,50
3582,2469968,3593,2402144,1013709,3606,43
3681,2470216,3690,2544528,1156093,3699,51
3781,2470888,3791,2711021,1322586,3799,48
3883,2470744,3895,1365503,0,3907,48
3983,2471220,3995,3258466,1870031,4007,50
4084,2471520,4096,2668818,1280383,4111,54
4184,2469808,4193,3531776,2143341,4202,52
4285,2469612,4294,2593811,1205376,4302,46
4386,2469860,4396,2230229,841794,4405,40
4486,2469664,4495,2678868,1290433,4506,51
4586,2469912,4596,2859147,1470712,4606,47
4687,2470212,4696,3119414,1730979,4705,50
4789,2470376,4798,2756656,1368221,4808,54
4889,2469356,4898,2857835,1469400,4907,50
4988,2469968,4998,2259986,871551,5005,60
5090,2471844,5102,4231356,2842921,5110,68
5188,2472696,5191,3457311,2068876,5195,60
5296,2480092,5304,4331869,2943434,5310,85
5395,2491392,5400,4607327,3218892,5405,83
5497,2501964,5511,4147332,2758897,5516,95
5596,2495636,5616,4700395,3311960,5623,95
5697,2490424,5703,4577719,3189284,5709,92
5797,2483180,5801,4130567,2742132,5805,80
5899,2477872,5908,4677333,3288898,5916,70
5999,2478712,6002,3215031,1826596,6006,57
6101,2478712,6110,3421080,2032645,6119,50
6201,2478712,6210,1773146,384711,6217,44
6301,2478712,6311,2952347,1563912,6319,41
6401,2477536,6406,2327364,938929,6409,41
6502,2477584,6507,2352129,963694,6515,38
6604,2477832,6616,1209446,0,6627,45
6705,2478140,6716,2634802,1246367,6728,42
6805,2478512,6816,2379306,990871,6826,38
6905,2477092,6915,2329152,940717,6920,46
7006,2477092,7014,2057305,668870,7021,39
7105,2477092,7108,1757237,368802,7110,45
7205,2477092,7209,2681796,1293361,7212,41
7307,2476896,7310,2422167,1033732,7313,45
7406,2476896,7410,2449517,1061082,7413,48
7507,2477144,7510,2473212,1084777,7513,42
7610,2476948,7621,2140639,752204,7631,49
7710,2476948,7720,3071621,1683186,7728,40
7811,2481616,7820,2500068,1111633,7828,44
7911,2478724,7921,3018420,1629985,7928,53
8010,2481900,8018,3325310,1936875,8027,60
8111,2479028,8119,3131182,1742747,8127,59
8212,2479116,8222,2802274,1413839,8232,45
8313,2478920,8322,3001553,1613118,8330,44
8413,2478920,8424,2102510,714075,8433,46
8514,2478724,8523,2815002,1426567,8529,44
8613,2478760,8617,2368889,980454,8620,42
8715,2478564,8721,2287849,899414,8725,38
8816,2478792,8826,2388648,1000213,8830,46
8916,2478932,8920,2599291,1210856,8924,41
9016,2478932,9026,2198417,809982,9030,47
9117,2478736,9125,2427725,1039290,9130,38
9218,2478736,9229,2112146,723711,9240,48
9318,2479036,9329,2984273,1595838,9337,48
9418,2479036,9428,2619130,1230695,9436,42
9519,2479000,9527,2118295,729860,9536,51
9620,2479000,9631,2554023,1165588,9637,44
9721,2479000,9729,2664598,1276163,9737,44
9823,2479044,9832,2481514,1093079,9839,41
9923,2479096,9929,2265155,876720,9933,41
10023,2479096,10033,2464187,1075752,10038,45
10124,2479344,10131,2652771,1264336,10139,44
10223,2479840,10231,2117980,729545,10237,46
10323,2479840,10332,3002094,1613659,10338,45
10424,2479840,10433,2523893,1135458,10442,38
10525,2480088,10536,2844997,1456562,10546,43
10627,2480088,10636,2858205,1469770,10639,46
10725,2479892,10733,2390950,1002515,10739,44
10826,2471880,10829,2699193,1310758,10832,47
10926,2471824,10930,2421124,1032689,10933,46
11027,2471824,11031,2226307,837872,11035,43
11128,2472304,11131,2329153,940718,11134,44
11231,2472304,11245,2481228,1092793,11258,49
11330,2472304,11340,3254387,1865952,11348,47
11429,2472552,11432,2979447,1591012,11435,39
11529,2472800,11532,2343161,954726,11535,44
11630,2473048,11633,2142853,754418,11636,46
11730,2473288,11734,2292900,904465,11738,47
11831,2473660,11834,2595715,1207280,11837,48
11932,2473636,11938,2055366,666931,11942,46
12032,2473884,12036,2175773,787338,12039,38
12133,2474380,12137,2396459,1008024,12141,50
12233,2472744,12237,3017889,1629454,12241,48
12333,2472992,12336,2305177,916742,12339,36
12434,2472992,12437,2319763,931328,12440,42
12535,2473476,12538,2392640,1004205,12544,48
12637,2473476,12647,2320261,931826,12657,47
12737,2473972,12747,3121380,1732945,12750,40
12836,2474468,12839,2787642,1399207,12842,38
12937,2474640,12940,2170993,782558,12944,44
13037,2474640,13041,2371592,983157,13045,51
13139,2475136,13142,2147712,759277,13146,43
13241,2474940,13256,2117529,729094,13267,42
13342,2475684,13354,2098710,710275,13365,40
13442,2476180,13453,2208236,819801,13465,41
13542,2476464,13553,1887046,498611,13564,36
13643,2478500,13653,2228472,840037,13664,40
13744,2481104,13756,2083125,694690,13767,42
13845,2481156,13855,2477838,1089403,13866,48
13945,2481636,13956,2587320,1198885,13967,44
14047,2482876,14058,2182863,794428,14068,40
14147,2484860,14157,2459154,1070719,14166,45
14247,2486152,14257,2788242,1399807,14267,47
14348,2486400,14359,2475943,1087508,14369,47
14449,2487144,14460,3325021,1936586,14468,43
14550,2487392,14559,2133654,745219,14568,47
14599,2487392,14608,1765084,376649,14616,42
14700,2487392,14710,2698094,1309659,14722,41
14801,2487660,14814,2974614,1586179,14825,44
14900,2486588,14912,2591719,1203284,14919,50
15002,2486524,15011,2427318,1038883,15019,40
15102,2486524,15112,2563903,1175468,15118,44
15203,2486328,15211,1562251,173816,15218,45
15303,2486328,15313,2688505,1300070,15325,44
15405,2486576,15416,2748122,1359687,15420,47
15503,2486576,15507,2482507,1094072,15511,44
15603,2486576,15607,2247105,858670,15610,36
15706,2486576,15713,1817309,428874,15721,45
15804,2486824,15807,2383292,994857,15810,43
15905,2486992,15912,2545444,1157009,15918,42
16008,2486796,16020,2180265,791830,16030,44
16108,2486796,16118,2903446,1515011,16127,48
16208,2487044,16218,2625521,1237086,16227,43
16309,2487044,16319,2916432,1527997,16327,42
16409,2487292,16419,2360105,971670,16428,41
16510,2487096,16521,2643707,1255272,16528,43
16610,2487096,16622,2213961,825526,16632,43
16712,2487344,16722,2730544,1342109,16729,46
16810,2487788,16813,2613058,1224623,16817,43
16912,2487788,16924,2353760,965325,16934,43
17013,2487788,17024,2575687,1187252,17028,46
17112,2487788,17117,2514285,1125850,17121,44
17213,2487396,17216,2612544,1224109,17219,44
17313,2487696,17317,2323451,935016,17327,43
17415,2486512,17424,2569008,1180573,17431,47
17516,2486512,17527,1934471,546036,17537,47
17618,2486760,17630,2775382,1386947,17641,42
17717,2486760,17728,2087430,698995,17732,37
17816,2486428,17820,1788338,399903,17824,36
17917,2486492,17920,2187146,798711,17923,40
18018,2486536,18024,1671667,283232,18029,42
18121,2486536,18134,1710853,322418,18147,44
18220,2486536,18230,2314929,926494,18240,38
18320,2486784,18330,2437939,1049504,18339,43
18419,2486588,18422,2405939,1017504,18426,38
18520,2486836,18524,1812309,423874,18531,43
18620,2486836,18624,2068207,679772,18628,47
18721,2487084,18725,2521988,1133553,18730,45
18822,2487208,18825,2560136,1171701,18829,46
18922,2487104,18926,2992398,1603963,18930,52
19022,2487104,19027,2511065,1122630,19031,44
19124,2486908,19130,1819689,431254,19133,44
19224,2487156,19231,1991511,603076,19240,43
19326,2487404,19336,2694173,1305738,19345,51
19425,2487404,19434,2688582,1300147,19443,48
19526,2487404,19537,2277161,888726,19547,50
19627,2480400,19637,2948233,1559798,19642,44
19728,2480772,19734,2152646,764211,19738,52
19827,2480948,19830,2512543,1124108,19834,50
19927,2481272,19931,2545838,1157403,19934,52
20029,2481768,20037,2424874,1036439,20047,54
20129,2480108,20138,2052229,663794,20146,49
20230,2480404,20240,2746328,1357893,20251,51
20331,2480900,20341,2196813,808378,20350,47
20431,2481356,20440,2590708,1202273,20450,48
20532,2482100,20541,2630721,1242286,20549,48
20632,2482152,20643,2767897,1379462,20654,49
20733,2482648,20743,2396761,1008326,20752,44
20834,2482772,20847,1789772,401337,20860,50
20934,2483164,20944,3879151,2490716,20949,50
21033,2483412,21037,3127078,1738643,21040,59
21133,2483908,21137,3020314,1631879,21141,49
21235,2484652,21248,2442569,1054134,21260,52
21336,2484652,21349,1871421,482986,21358,52
21437,2484900,21449,2243738,855303,21461,47
21537,2485148,21549,1921780,533345,21561,51
21638,2485644,21650,2336562,948127,21661,52
21739,2486384,21752,1864749,476314,21764,49
21838,2487004,21846,2554782,1166347,21854,51
21939,2487036,21949,2053497,665062,21959,47
22040,2487036,22049,2421998,1033563,22060,46
22141,2487088,22151,2238206,849771,22161,36
22242,2487088,22254,1865756,477321,22266,49
22343,2487336,22356,2550718,1162283,22369,54
22444,2486996,22458,1866441,478006,22471,49
22545,2487048,22559,2316499,928064,22572,46
22646,2487296,22661,1094390,0,22676,52
22744,2485744,22754,3097172,1708737,22762,56
22845,2486116,22855,2390347,1001912,22865,43
22944,2485776,22948,2898791,1510356,22951,46
23044,2486024,23048,3241660,1853225,23051,50
23145,2486024,23149,3127475,1739040,23152,51
23245,2486076,23249,2816049,1427614,23253,51
23346,2486324,23350,2572206,1183771,23354,49
23447,2486572,23451,2107256,718821,23454,0
23549,2486572,23559,2092223,703788,23562,58
23649,2486424,23653,1986009,597574,23656,56
23750,2486672,23759,2071284,682849,23762,52
23850,2486764,23854,1979447,591012,23858,57
23950,2486696,23954,1827270,438835,23958,51
24050,2486696,24054,1909482,521047,24058,53
24153,2486696,24164,1909279,520844,24171,52
24252,2486696,24256,2042004,653569,24259,57
24354,2486696,24365,2003391,614956,24374,53
24454,2486944,24464,2172976,784541,24473,50
24555,2487192,24565,1774191,385756,24574,53
24655,2487044,24666,2032030,643595,24675,53
24756,2487316,24765,2429617,1041182,24773,59
24856,2487120,24867,2707640,1319205,24877,66
24957,2487880,24966,2860757,1472322,24974,63
25057,2487880,25067,2783826,1395391,25076,61
25158,2487880,25169,2210076,821641,25178,57
25259,2488060,25269,1969123,580688,25278,55
25360,2488060,25371,1837097,448662,25380,52
25460,2488060,25470,2399465,1011030,25477,60
25561,2488308,25574,2536164,1147729,25582,56
25662,2487216,25672,2610341,1221906,25678,57
25762,2487144,25771,2473572,1085137,25779,54
25861,2487248,25865,2185297,796862,25868,53
25961,2487124,25965,2023981,635546,25979,51
26063,2487124,26074,2104910,716475,26083,57
26164,2487124,26175,2076766,688331,26185,58
26264,2486976,26274,2162504,774069,26282,53
26364,2487176,26374,2178057,789622,26380,48
26463,2487176,26467,1835036,446601,26471,51
26566,2487176,26577,2127222,738787,26586,54
26666,2487028,26677,1980427,591992,26686,52
26767,2487276,26777,2243125,854690,26786,57
26868,2484760,26880,2184203,795768,26889,54
26968,2484916,26978,2248356,859921,26986,51
27069,2484916,27079,2301772,913337,27088,58
27169,2485412,27179,2312887,924452,27187,50
27271,2485908,27283,1735951,347516,27294,56
27371,2485908,27382,2189340,800905,27392,56
27471,2486404,27481,2532007,1143572,27489,60
27571,2486900,27581,2168878,780443,27590,48
27672,2487548,27682,2066418,677983,27692,50
27774,2487008,27784,2486441,1098006,27792,58
27873,2487228,27883,2354764,966329,27889,52
27973,2487356,27984,2233409,844974,27989,52
28074,2487356,28083,1994787,606352,28092,51
