Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2626284,30,3622138,2201980,33,62
128,2635204,131,3133690,1713532,134,43
228,2612268,232,2860933,1440775,235,43
329,2620236,332,2613124,1192966,335,44
429,2625820,434,3425140,2004982,437,37
530,2629344,538,2934777,1514619,543,39
630,2631752,632,2321380,901222,635,39
732,2632428,742,2274040,853882,748,38
832,2632232,838,2554468,1134310,844,36
933,2632444,940,2415973,995815,946,37
1034,2632648,1041,2556144,1135986,1049,37
1135,2632648,1144,2359113,938955,1152,36
1234,2632488,1236,2360582,940424,1239,31
1334,2632608,1337,2392026,971868,1340,32
1435,2632788,1438,1975713,555555,1441,33
1535,2632592,1538,1915255,495097,1540,32
1636,2632840,1638,1629094,208936,1641,32
1735,2632840,1738,2362734,942576,1740,32
1836,2633400,1839,2312654,892496,1841,34
1937,2633452,1940,1920156,499998,1942,28
2037,2633256,2039,2041660,621502,2042,30
2137,2633456,2140,2156381,736223,2143,31
2238,2631692,2241,2563608,1143450,2243,34
2338,2631300,2341,2034490,614332,2344,31
2439,2631568,2441,2219443,799285,2444,31
2539,2631880,2542,2372278,952120,2544,32
2639,2631684,2642,2146274,726116,2644,31
2740,2631904,2743,2193320,773162,2745,31
2840,2632156,2843,2057088,636930,2845,27
2942,2631960,2952,2226907,806749,2961,35
3043,2631960,3054,2487294,1067136,3062,36
3142,2632240,3144,2488469,1068311,3147,32
3244,2632456,3256,2290850,870692,3261,36
3343,2632352,3347,2326701,906543,3349,31
3444,2632340,3447,2918587,1498429,3450,40
3544,2632340,3546,2061995,641837,3551,29
3644,2632340,3648,2136340,716182,3656,34
3746,2632424,3754,2320118,899960,3761,31
3846,2632672,3854,2105016,684858,3862,32
3946,2632476,3949,2156087,735929,3951,31
4046,2632744,4051,2131433,711275,4057,31
4148,2632548,4159,2030718,610560,4171,30
4249,2632548,4258,2425407,1005249,4274,34
4348,2632764,4351,1967021,546863,4354,30
4448,2638644,4450,2540629,1120471,4453,39
