Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
18,2489056,31,2590260,1153209,40,40
69,2498488,80,3630864,2193813,84,63
167,2492404,171,3404979,1967928,174,44
268,2495920,274,2506661,1069610,278,28
369,2506564,372,1967195,530144,377,53
469,2514900,472,3942388,2505337,475,42
569,2518324,572,3094902,1657851,575,30
670,2524636,673,2427550,990499,676,47
770,2522168,772,2389349,952298,775,34
870,2522308,873,1638840,201789,875,28
970,2522252,973,1878216,441165,976,28
1072,2522920,1075,2367752,930701,1078,36
1172,2523388,1175,2255587,818536,1177,32
1273,2523636,1276,1726968,289917,1278,27
1374,2522120,1384,2415973,978922,1390,36
1475,2521924,1493,2187618,750567,1500,31
1576,2522156,1590,1881750,444699,1599,31
1676,2522156,1684,2294082,857031,1690,31
1776,2522156,1782,2329932,892881,1788,32
1877,2522216,1884,2170721,733670,1892,32
1978,2522336,1988,2283974,846923,1992,32
2077,2522428,2079,1726722,289671,2082,30
2176,2522896,2180,2174160,737109,2186,32
2278,2522700,2286,2031051,594000,2290,30
2379,2522948,2386,2142041,704990,2392,29
2480,2522948,2487,2256763,819712,2494,32
2580,2522948,2587,1996454,559403,2594,30
2681,2522948,2688,2022810,585759,2696,29
2781,2523000,2787,1971428,534377,2794,28
2881,2523352,2889,1756325,319274,2905,25
2982,2523228,2989,2186530,749479,2996,35
3083,2523280,3090,2279742,842691,3096,32
3183,2523280,3191,2136340,699289,3199,33
3283,2523176,3291,2377479,940428,3298,34
3384,2523736,3392,2387293,950242,3399,41
3484,2523984,3492,2722819,1285768,3498,40
3585,2523984,3601,2186530,749479,3607,27
3686,2524036,3694,2142041,704990,3699,35
3786,2524284,3794,2163551,726500,3800,33
3886,2524520,3893,2507716,1070665,3899,36
3987,2524388,3995,2371484,934433,4000,37
4088,2522480,4098,2341041,903990,4106,34
4189,2522480,4198,2317855,880804,4202,34
4287,2522532,4290,2308422,871371,4293,32
4388,2522584,4390,2213742,776691,4393,33
4488,2522584,4491,2195441,758390,4493,32
4589,2522584,4591,2249649,812598,4594,31
4689,2522388,4691,1954922,517871,4694,32
4789,2534784,4792,2400164,963113,4794,36
4890,2542976,4892,2358613,921562,4894,36
4990,2521336,4993,2186530,749479,4995,32
5091,2522704,5094,2468133,1031082,5096,35
5192,2519476,5195,2326701,889650,5197,37
5292,2515976,5295,2657320,1220269,5297,38
5394,2515976,5402,2292526,855475,5413,33
5495,2515976,5503,2392994,955943,5513,34
5595,2516028,5603,1935577,498526,5610,29
5695,2516028,5703,2177891,740840,5710,34
5796,2516028,5804,2243891,806840,5810,34
5897,2515736,5905,2332195,895144,5910,32
5998,2515616,6004,2344272,907221,6009,33
6098,2515420,6104,2172190,735139,6109,34
6199,2515668,6207,2014448,577397,6211,31
6298,2515668,6300,2305484,868433,6303,32
6398,2514152,6401,2003703,566652,6403,29
6498,2514152,6501,2389556,952505,6503,34
6599,2514172,6602,2233783,796732,6605,31
6699,2514752,6703,2142041,704990,6706,31
6800,2513344,6803,2148000,710949,6805,35
6901,2513404,6903,2269634,832583,6906,32
7000,2513240,7003,1910798,473747,7005,30
7102,2513240,7105,2014448,577397,7107,30
7202,2513240,7205,1776592,339541,7207,29
7302,2513044,7304,1950332,513281,7307,30
7403,2512800,7410,2043129,606078,7417,32
7505,2513328,7513,2554468,1117417,7519,38
7605,2513132,7611,2043129,606078,7617,28
7705,2513132,7713,2204068,767017,7721,33
7806,2512936,7814,2171231,734180,7823,35
7908,2513040,7916,2188794,751743,7921,29
8008,2513084,8015,1942747,505696,8019,30
8109,2512888,8115,1934273,497222,8123,33
8208,2512888,8215,2279742,842691,8219,33
8309,2513148,8317,2299783,862732,8324,33
8410,2513396,8422,2454087,1017036,8429,39
8511,2513200,8518,2406159,969108,8526,30
8611,2513200,8618,2056000,618949,8625,31
8712,2513200,8720,1964257,527206,8728,30
8812,2513572,8820,2335634,898583,8828,34
8912,2513532,8920,2351443,914392,8933,35
9013,2513532,9019,1756325,319274,9026,24
9113,2513532,9120,2126526,689475,9127,28
9214,2514012,9221,2086149,649098,9228,33
9315,2512692,9325,2704842,1267791,9330,40
9415,2511908,9424,2206633,769582,9430,36
9515,2509752,9524,2470397,1033346,9530,33
9616,2509752,9623,1869354,432303,9631,29
9716,2509556,9723,2236721,799670,9729,34
9816,2509780,9822,1921237,484186,9828,23
9916,2509992,9924,2317855,880804,9940,37
10017,2509816,10024,2122000,684949,10030,29
10118,2509816,10128,2288881,851830,10131,35
10217,2509816,10220,2303221,866170,10222,32
10317,2509620,10320,2451443,1014392,10322,35
10418,2511204,10422,2432253,995202,10425,0
10519,2511220,10523,1825599,388548,10526,37
10620,2511220,10623,1075055,0,10626,34
10720,2511072,10726,990597,0,10729,38
10821,2511088,10825,975248,0,10828,36
10921,2511368,10924,984511,0,10927,36
11021,2511616,11024,1452197,15146,11027,36
11122,2511616,11128,1358747,0,11133,33
11223,2511468,11230,1473936,36885,11237,36
11324,2511908,11332,1767443,330392,11342,36
11425,2512008,11432,1759198,322147,11437,40
11525,2511860,11533,1664913,227862,11539,37
11626,2511860,11636,1776482,339431,11642,42
11726,2512108,11735,1747732,310681,11741,38
11826,2511212,11830,1690511,253460,11833,37
11926,2511276,11932,1764827,327776,11938,37
12027,2511712,12035,1701838,264787,12041,40
12129,2511712,12138,1712956,275905,12142,37
12228,2511960,12232,1388482,0,12235,31
12329,2510184,12332,2000764,563713,12335,46
12430,2510368,12434,1275311,0,12437,35
12530,2510220,12533,1302171,0,12536,36
12629,2510260,12633,1313136,0,12636,33
12730,2510112,12736,1846314,409263,12740,42
12831,2510484,12842,1602530,165479,12848,33
12933,2510508,12943,1357673,0,12950,36
13032,2510608,13037,1652721,215670,13042,33
