Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
1,2605580,3,2750030,1440876,6,45
86,2618428,89,4005210,2696056,93,57
186,2616940,189,4073974,2764820,192,61
287,2630216,291,3907898,2598744,296,58
389,2646916,393,4044423,2735269,396,67
489,2618236,493,5036867,3727713,497,56
590,2620976,593,3317774,2008620,597,50
690,2621892,692,3564114,2254960,695,41
790,2622156,792,1956143,646989,795,26
891,2622000,893,2129246,820092,896,34
991,2622248,994,2442010,1132856,997,33
1092,2622744,1095,2152943,843789,1097,36
1192,2622548,1195,2438312,1129158,1198,34
1293,2622728,1296,2042293,733139,1298,38
1393,2622832,1396,2357644,1048490,1399,30
1494,2623080,1497,1638345,329191,1500,35
1596,2622884,1599,1822104,512950,1602,34
1699,2622688,1710,2184491,875337,1720,36
1799,2622988,1808,2078896,769742,1817,35
1899,2623236,1907,2050299,741145,1915,32
1998,2623484,2001,2229551,920397,2003,30
2099,2623536,2101,1816575,507421,2104,29
2199,2623784,2201,2374792,1065638,2204,33
2300,2623784,2302,1871264,562110,2305,31
2400,2623948,2403,1941278,632124,2406,30
2501,2623948,2503,1624293,315139,2506,31
2601,2624196,2603,2167088,857934,2606,33
2702,2624692,2704,2385824,1076670,2706,35
2802,2625220,2804,3187700,1878546,2807,45
2902,2625468,2905,2705040,1395886,2908,41
3003,2625468,3005,1977129,667975,3008,26
3104,2625272,3107,2066608,757454,3109,30
3204,2625620,3207,1898939,589785,3209,28
3304,2625712,3307,2233490,924336,3309,30
3406,2625824,3415,1831092,521938,3422,29
3507,2625824,3514,2358613,1049459,3522,34
3606,2626104,3612,2294082,984928,3619,35
3708,2626104,3715,1813685,504531,3723,27
3809,2623752,3818,2497108,1187954,3825,37
3907,2623752,3910,1828026,518872,3913,28
4008,2623752,4011,2171809,862655,4013,29
4108,2623752,4111,2441716,1132562,4113,32
4209,2624052,4211,2086149,776995,4214,33
4309,2624176,4312,1977129,667975,4314,26
4411,2624260,4425,2086149,776995,4430,33
4514,2624144,4523,1991763,682609,4531,31
4613,2624424,4625,2333016,1023862,4642,32
4713,2638284,4723,2051015,741861,4729,0
4813,2645144,4821,2581542,1272388,4829,52
4914,2621076,4923,1786805,477651,4932,40
5015,2618716,5023,2003379,694225,5030,55
5115,2615760,5124,2271945,962791,5132,47
5215,2614608,5225,1908020,598866,5232,42
5317,2614368,5328,1597834,288680,5336,40
5419,2614480,5438,1130046,0,5447,41
5518,2603832,5528,1722373,413219,5538,42
5618,2603636,5627,1853484,544330,5636,43
5718,2603636,5721,1644477,335323,5725,31
5818,2603636,5822,1183327,0,5825,38
5918,2603736,5923,1617736,308582,5926,35
6019,2603588,6023,1288842,0,6027,40
6120,2603836,6123,1398207,89053,6127,33
6220,2603688,6224,1166092,0,6228,32
6321,2604008,6324,1121022,0,6328,37
6422,2604464,6426,1104606,0,6429,34
6523,2604712,6527,1098040,0,6531,34
6624,2604712,6628,959461,0,6631,35
6725,2604780,6729,880564,0,6733,39
6825,2605032,6829,1086494,0,6832,35
6926,2605380,6931,846144,0,6935,34
7027,2605636,7031,954956,0,7035,34
7128,2605904,7132,1031901,0,7135,39
7229,2606400,7234,960065,0,7238,34
7329,2603860,7333,2091966,782812,7336,46
7430,2603948,7433,1095486,0,7436,34
7530,2603948,7534,1139321,0,7538,35
7631,2603808,7635,1118870,0,7639,35
7731,2603808,7735,838938,0,7739,36
7832,2603908,7836,900481,0,7839,34
7932,2604280,7935,1545179,236025,7938,34
8033,2604348,8037,1508245,199091,8041,35
8134,2604200,8137,1253584,0,8141,36
8234,2604200,8238,1190389,0,8241,35
8335,2604268,8339,891659,0,8343,36
8435,2604320,8439,1149345,0,8443,38
8536,2604792,8539,940045,0,8543,34
8636,2604644,8641,1042000,0,8644,38
8737,2604900,8741,1009919,0,8744,37
8838,2604752,8842,740653,0,8845,36
8938,2604852,8942,1003556,0,8945,37
9039,2605100,9042,984511,0,9045,40
9139,2605100,9142,2189334,880180,9145,50
9240,2602908,9243,1942936,633782,9249,47
9343,2603224,9352,1873572,564418,9358,43
9441,2602964,9444,1716367,407213,9448,35
9541,2602964,9545,1474296,165142,9549,40
9642,2602816,9645,1287502,0,9649,32
9742,2602816,9746,1009859,0,9750,36
9843,2602816,9846,1323648,14494,9850,37
9943,2603272,9946,1757657,448503,9950,39
10044,2603124,10048,1003288,0,10051,36
10144,2603124,10149,976713,0,10153,34
10245,2603348,10250,1070470,0,10254,33
10345,2603720,10349,2037291,728137,10352,50
10446,2604004,10450,1897160,588006,10454,40
10547,2603828,10550,1504859,195705,10554,39
10647,2603984,10652,1222379,0,10655,39
10748,2604072,10753,933852,0,10757,0
10851,2603924,10857,706613,0,10860,41
10952,2604152,10959,710500,0,10963,48
11050,2604584,11054,698219,0,11058,49
11150,2604436,11155,782193,0,11159,48
11254,2604636,11260,718713,0,11263,47
11352,2604636,11357,734378,0,11360,50
11452,2604608,11457,1321778,12624,11461,47
11553,2604460,11557,1528330,219176,11561,46
11654,2604716,11658,1058835,0,11662,46
11754,2604716,11759,781401,0,11762,41
11858,2604568,11863,740371,0,11867,49
11956,2604420,11960,680848,0,11968,44
12056,2604668,12060,1171756,0,12064,43
12156,2604968,12160,1412137,102983,12164,45
12258,2605340,12266,1384060,74906,12270,46
12358,2600872,12366,1083646,0,12370,47
12458,2600876,12463,747066,0,12466,41
12559,2601032,12564,1157827,0,12568,41
12660,2601248,12665,987648,0,12668,41
12760,2601496,12765,737303,0,12769,46
12860,2601752,12871,676684,0,12878,50
12964,2601968,12980,734413,0,12998,46
13064,2602184,13081,824047,0,13090,51
13163,2602340,13174,1133018,0,13183,43
13264,2602324,13276,1193250,0,13282,46
13365,2602712,13378,853632,0,13386,49
13464,2600592,13473,1907064,597910,13479,53
13565,2600748,13574,1261491,0,13580,43
13665,2600600,13675,1395911,86757,13681,45
13766,2600452,13781,984327,0,13789,40
13866,2600796,13875,1053558,0,13886,42
13967,2600796,13976,1406100,96946,13985,43
14068,2600656,14080,910690,0,14088,50
14168,2600212,14179,1089092,0,14187,47
14268,2600156,14278,1426403,117249,14284,43
14369,2600204,14379,1354363,45209,14386,48
14469,2600200,14477,1426403,117249,14481,44
14573,2600356,14589,665819,0,14600,47
14674,2600356,14691,755256,0,14701,49
14773,2600208,14786,1104375,0,14797,0
14873,2600364,14884,1410451,101297,14902,38
14972,2600464,14981,1602530,293376,14989,35
15073,2600464,15082,1724422,415268,15091,38
15174,2600564,15184,1473595,164441,15192,38
15276,2600664,15288,1113048,0,15298,39
15376,2600712,15388,1237344,0,15398,40
15477,2600708,15489,1213214,0,15499,42
15578,2600660,15599,1283774,0,15615,39
15678,2600892,15688,2000776,691622,15696,44
15776,2601116,15780,1652721,343567,15783,40
15877,2600968,15880,1290850,0,15883,35
15976,2601328,15980,1813405,504251,15983,39
16077,2601180,16082,1333995,24841,16085,42
16178,2601280,16182,1273735,0,16185,37
16278,2601504,16282,1037528,0,16285,38
16379,2601480,16382,1183408,0,16387,32
16480,2601996,16484,976550,0,16488,36
16580,2600468,16583,1576952,267798,16587,45
16680,2600628,16685,1163172,0,16688,41
16784,2600152,16798,980486,0,16807,0
16884,2600384,16897,912729,0,16905,44
16984,2600384,16995,1249069,0,17002,49
17085,2600384,17095,1142992,0,17103,46
17185,2600832,17195,1008726,0,17201,38
17285,2600876,17295,1347532,38378,17301,47
17386,2600928,17395,1383382,74228,17401,46
17486,2600928,17495,1460781,151627,17502,44
17588,2600928,17597,1224168,0,17605,42
17688,2600784,17697,988395,0,17705,49
17788,2600784,17798,1273415,0,17805,40
17889,2600792,17894,1316096,6942,17897,47
17940,2600792,17945,956520,0,17949,44
