Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
1,2592536,9,2763076,1090131,13,51
84,2600268,87,3270890,1597945,90,54
185,2578016,189,3414118,1741173,194,51
286,2598724,290,3959753,2286808,294,65
386,2578220,389,4405300,2732355,392,49
486,2583272,490,3348793,1675848,493,48
588,2590772,594,3196045,1523100,597,60
688,2587572,690,2421501,748556,693,27
788,2587820,790,1419803,0,793,26
888,2587820,890,1730527,57582,893,26
988,2587748,991,1505391,0,993,24
1089,2587884,1091,1630700,0,1094,25
1189,2588380,1191,1893443,220498,1194,29
1290,2588708,1293,2518618,845673,1295,38
1391,2588708,1393,2163551,490606,1396,31
1491,2589008,1494,2083211,410266,1497,29
1591,2588812,1594,2253324,580379,1596,32
1693,2588812,1701,2127701,454756,1709,30
1794,2588864,1802,2179360,506415,1809,32
1895,2588668,1903,2314123,641178,1912,33
1995,2589320,2003,2043129,370184,2012,31
2096,2588248,2104,2387293,714348,2112,33
2197,2588248,2214,2163551,490606,2217,33
2297,2588284,2307,2238016,565071,2314,32
2396,2588432,2399,2168959,496014,2402,36
2497,2588432,2500,2439072,766127,2502,32
2597,2588472,2599,2183593,510648,2607,31
2698,2588772,2706,2486206,813261,2713,35
2797,2588992,2800,2907479,1234534,2803,47
2898,2588992,2901,3048237,1375292,2904,43
2999,2589212,3001,2572367,899422,3004,36
3099,2589232,3101,2482680,809735,3104,34
3199,2589232,3203,2414525,741580,3206,36
3300,2589232,3303,2230035,557090,3307,30
3401,2589232,3404,1534315,0,3407,32
3500,2589036,3503,1968461,295516,3505,38
3602,2589260,3609,2135481,462536,3617,32
3704,2589064,3713,2417943,744998,3721,35
3804,2589312,3813,2279742,606797,3822,34
3904,2589312,3912,2339365,666420,3922,32
4005,2589528,4014,2172190,499245,4023,38
4104,2589688,4107,2250387,577442,4110,32
4204,2589688,4207,2539160,866215,4209,33
4305,2589492,4307,1941278,268333,4310,26
4405,2588140,4408,2291438,618493,4410,33
4505,2588440,4508,2107659,434714,4511,31
4606,2592112,4608,2093319,420374,4611,31
4706,2605660,4708,2975241,1302296,4711,48
4808,2586748,4815,2594845,921900,4819,40
4910,2586748,4922,1912221,239276,4934,37
5009,2584640,5016,3197514,1524569,5024,50
5110,2583748,5118,2579123,906178,5128,37
5209,2580044,5213,2838835,1165890,5215,40
5310,2579652,5313,2034235,361290,5316,31
5411,2579652,5414,1804124,131179,5417,31
5511,2579452,5514,2009698,336753,5516,32
5612,2579472,5619,2192232,519287,5627,33
5714,2579472,5723,2332559,659614,5732,37
5813,2579276,5815,2132112,459167,5818,32
5913,2579476,5920,2324732,651787,5927,33
6015,2579372,6024,2278273,605328,6032,35
6114,2579140,6117,2228289,555344,6119,26
6215,2579356,6217,2026924,353979,6220,30
6315,2579356,6318,1810193,137248,6320,32
6414,2579160,6417,2106556,433611,6419,31
6516,2579160,6520,2122000,449055,6527,34
6618,2578964,6627,1911610,238665,6634,32
6718,2578964,6725,2271103,598158,6732,33
6820,2578768,6831,1649293,0,6843,31
6920,2579016,6930,2635602,962657,6938,35
7021,2579512,7030,1949917,276972,7041,28
7122,2579352,7130,2035958,363013,7139,30
7223,2579360,7232,2170721,497776,7240,32
7323,2579608,7333,2171809,498864,7343,37
7423,2578200,7433,2748474,1075529,7442,39
7522,2578252,7525,2893552,1220607,7528,36
7623,2578152,7625,2249212,576267,7628,29
7723,2577956,7726,2390350,717405,7729,35
7824,2578008,7827,2366910,693965,7830,36
7925,2578008,7929,1710167,37222,7932,30
8026,2578184,8028,1494914,0,8031,33
8126,2578128,8129,2396052,723107,8131,31
8226,2578128,8229,2100489,427544,8231,32
8327,2578180,8329,2280536,607591,8335,35
8427,2578232,8430,2152649,479704,8432,32
8528,2578436,8530,2292613,619668,8533,36
8628,2578240,8631,2363139,690194,8633,31
8729,2578504,8731,2070340,397395,8734,30
8829,2578308,8831,1625713,0,8834,26
8930,2578308,8932,2286825,613880,8935,31
9030,2578484,9033,2149712,476767,9035,29
9131,2578704,9133,2331815,658870,9141,30
9232,2578952,9234,2249802,576857,9237,34
9332,2576600,9335,2601908,928963,9338,40
9432,2576404,9435,2438940,765995,9439,39
9533,2576452,9536,2830697,1157752,9539,35
9633,2576256,9637,1800363,127418,9641,32
9734,2575508,9737,1894590,221645,9739,36
9834,2575560,9836,2042577,369632,9839,30
9934,2575860,9937,1963509,290564,9941,29
10035,2574280,10038,2394376,721431,10040,40
10135,2574380,10138,2590439,917494,10140,31
10236,2574416,10239,2035578,362633,10241,29
10337,2576312,10339,2404541,731596,10342,40
10437,2576312,10444,1899007,226062,10452,26
10538,2576780,10556,2243891,570946,10562,35
10638,2577028,10641,2250974,578029,10643,30
10738,2577260,10742,1991381,318436,10744,30
10839,2577260,10841,1800345,127400,10844,28
10939,2577064,10942,2085768,412823,10944,30
11040,2577776,11042,1987737,314792,11045,28
11140,2577672,11142,2069165,396220,11145,29
11240,2577672,11242,2077510,404565,11245,30
11340,2578044,11343,2260201,587256,11346,33
11441,2577848,11443,2262464,589519,11446,34
11542,2577848,11545,1998227,325282,11548,30
11645,2578516,11665,2120956,448011,11673,36
11743,2578320,11746,2574423,901478,11749,35
11844,2578124,11847,2301297,628352,11850,38
11945,2578344,11948,2023753,350808,11950,32
12045,2578392,12048,2055491,382546,12050,32
12145,2578432,12147,1803890,130945,12150,31
12245,2578732,12248,2022810,349865,12250,31
12346,2578732,12349,2363139,690194,12353,36
12447,2578536,12450,2291438,618493,12459,33
12549,2578836,12558,2542011,869066,12563,34
12649,2578540,12653,1669383,0,12656,31
12751,2577560,12759,1964350,291405,12763,37
12849,2577560,12852,2342423,669478,12855,32
12950,2577352,12953,1916405,243460,12956,33
13050,2577552,13053,1974804,301859,13056,33
13151,2577628,13154,2300864,627919,13156,35
13253,2577628,13262,2162670,489725,13270,31
13354,2577628,13362,2212273,539328,13371,32
13454,2577628,13463,2418237,745292,13470,36
13555,2577628,13563,2186530,513585,13572,32
13656,2577680,13663,2134871,461926,13672,32
13757,2577680,13767,2522263,849318,13773,36
13855,2577484,13859,2500165,827220,13864,39
13956,2577484,13960,1766057,93112,13963,34
14057,2577896,14060,1493791,0,14063,35
14158,2577884,14161,1714621,41676,14164,32
14258,2577740,14260,1712391,39446,14264,36
14358,2577544,14361,2724788,1051843,14363,38
14459,2577544,14462,1798288,125343,14465,28
14560,2577544,14563,1878581,205636,14565,33
14661,2577792,14664,1671065,0,14667,35
14760,2577400,14763,1551241,0,14766,34
14862,2577248,14875,2161177,488232,14885,32
14965,2577164,14974,2265021,592076,14977,32
15065,2577456,15077,1851397,178452,15087,33
15166,2577444,15185,1727590,54645,15199,35
15266,2575680,15275,2551268,878323,15283,33
15365,2575956,15368,2130785,457840,15371,31
15466,2575956,15468,2101796,428851,15471,34
15566,2575760,15568,1710123,37178,15571,29
15666,2575844,15669,2206572,533627,15672,33
15767,2576172,15769,2077510,404565,15778,32
15869,2576172,15878,2061005,388060,15887,31
15971,2576172,15982,2169010,496065,15993,34
16071,2576356,16082,2201371,528426,16091,35
16171,2576356,16180,2375216,702271,16188,35
16221,2576356,16229,2229551,556606,16238,37
16322,2576408,16331,2265401,592456,16340,32
16422,2576408,16432,2460038,787093,16442,36
16522,2576656,16530,2172251,499306,16538,34
16623,2576924,16631,2245328,572383,16641,32
16723,2576924,16732,2306441,633496,16741,38
16824,2576728,16833,2447331,774386,16842,38
16925,2576976,16936,2289736,616791,16940,35
17024,2576904,17027,2184216,511271,17029,31
17124,2576964,17127,2106555,433610,17129,35
17224,2577212,17226,2028788,355843,17229,30
17324,2577016,17327,2122000,449055,17332,34
17425,2577016,17431,2007278,334333,17440,29
17527,2577016,17537,2266456,593511,17547,39
17627,2577368,17637,2504590,831645,17643,38
17728,2575512,17735,1694762,21817,17743,41
17828,2575560,17834,1428527,0,17840,31
17929,2575364,17938,2442804,769859,17944,35
18028,2575620,18031,2388337,715392,18034,34
18128,2575604,18131,1762210,89265,18135,34
18229,2575604,18232,2251855,578910,18234,30
18329,2575688,18332,1837137,164192,18335,32
18430,2575688,18432,1792524,119579,18435,33
18531,2575688,18535,1659984,0,18538,36
18631,2575688,18633,1952443,279498,18636,34
18731,2575908,18734,2199402,526457,18736,32
18833,2576404,18840,2260869,587924,18848,32
18935,2576208,18944,2324377,651432,18958,34
19036,2576676,19050,1837400,164455,19061,34
19135,2576604,19144,2540618,867673,19153,39
19234,2576512,19239,1674300,1355,19248,36
19336,2576564,19346,2157712,484767,19356,35
19437,2576368,19446,2321354,648409,19453,38
19535,2576368,19538,2432378,759433,19542,32
19636,2576616,19639,1849597,176652,19641,28
19736,2576420,19740,1773892,100947,19744,36
19837,2576224,19839,1770971,98026,19842,32
19936,2576224,19939,1430161,0,19941,26
20037,2576412,20039,1954922,281977,20042,34
20137,2576360,20140,2068145,395200,20143,35
20239,2576608,20241,2292613,619668,20244,32
20339,2576700,20342,2320807,647862,20345,32
20440,2575640,20442,2097487,424542,20445,35
20540,2575672,20543,2210855,537910,20546,32
20641,2575688,20644,2167755,494810,20647,35
20741,2575688,20743,1909999,237054,20747,32
20843,2575688,20854,1867420,194475,20864,34
20944,2575740,20955,2117466,444521,20964,32
21043,2575884,21045,2292293,619348,21048,31
21143,2575688,21146,2078453,405508,21148,38
21243,2575900,21247,1960168,287223,21250,34
21344,2575704,21347,1570685,0,21350,34
21445,2575952,21448,1610157,0,21451,35
21545,2575952,21548,1866578,193633,21551,36
21645,2576004,21647,2200931,527986,21656,38
21747,2575808,21756,2193761,520816,21763,37
21846,2576056,21849,2102519,429574,21851,26
21947,2576056,21950,1837582,164637,21953,35
22048,2576648,22050,2040990,368045,22053,33
22148,2576492,22151,2160113,487168,22153,33
22248,2576740,22251,2121280,448335,22253,32
22349,2576544,22351,2091850,418905,22354,31
22450,2576544,22453,1865382,192437,22456,34
22549,2576544,22552,1992077,319132,22554,33
22650,2576628,22653,2306953,634008,22656,34
22751,2576628,22754,1911753,238808,22757,30
22852,2576876,22855,2185926,512981,22858,33
22954,2576680,22963,2126936,453991,22971,34
23055,2576936,23062,2216648,543703,23070,32
23157,2577116,23172,2138159,465214,23184,42
23257,2575760,23269,2292702,619757,23275,36
23356,2575564,23359,1893103,220158,23361,29
23457,2575808,23460,1900755,227810,23464,36
23557,2576040,23560,1615728,0,23563,31
23657,2575844,23660,1943496,270551,23666,31
23759,2576120,23769,2249590,576645,23774,34
23858,2576632,23861,1877102,204157,23864,28
