datetime,cpu,mem
Wed Oct 26 16:04:38 GMT 2022,4.1,1386681
Wed Oct 26 16:04:40 GMT 2022,4.2,1380883
Wed Oct 26 16:04:41 GMT 2022,4.2,1445761
Wed Oct 26 16:04:42 GMT 2022,4.2,1393337
Wed Oct 26 16:04:43 GMT 2022,4.2,1394700
Wed Oct 26 16:04:45 GMT 2022,43,1385017
Wed Oct 26 16:04:46 GMT 2022,43,1383112
Wed Oct 26 16:04:47 GMT 2022,43,1383281
Wed Oct 26 16:04:49 GMT 2022,43,1383037
Wed Oct 26 16:04:50 GMT 2022,38,1373461
