Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
21,2696688,30,3546228,2236615,35,44
80,2702088,89,3510561,2200948,94,52
180,2698108,188,2699633,1390020,193,40
281,2708156,287,2583355,1273742,293,45
383,2712216,391,2704072,1394459,395,45
481,2709792,484,3290083,1980470,488,33
582,2710312,585,3391019,2081406,589,49
682,2701748,685,1937046,627433,687,35
782,2702380,785,2495345,1185732,788,34
882,2703068,885,2314123,1004510,887,32
984,2703400,987,2292613,983000,989,33
1084,2703400,1086,2337015,1027402,1089,36
1184,2703648,1186,2235252,925639,1189,31
1284,2703932,1287,2437484,1127871,1289,27
1387,2704148,1392,1649665,340052,1398,27
1489,2704664,1494,1714496,404883,1498,31
1588,2706216,1590,2243571,933958,1593,33
1690,2707232,1698,1941278,631665,1709,27
,,,,,,
