Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
29,2631248,37,2614973,1438699,45,45
128,2639868,131,3565071,2388797,135,60
228,2635096,231,3575592,2399318,235,52
329,2633176,333,3505567,2329293,337,55
429,2645536,433,3789520,2613246,437,65
530,2656568,534,4760660,3584386,537,58
630,2667232,634,4339267,3162993,637,56
731,2673928,734,3589436,2413162,736,54
831,2680792,834,3163343,1987069,836,45
931,2687240,934,2235343,1059069,936,37
1032,2629144,1034,3165519,1989245,1037,44
1133,2629392,1135,2374922,1198648,1138,34
1233,2629520,1236,2271103,1094829,,
