Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2712448,31,3087231,1869297,35,39
128,2710996,131,3901685,2683751,135,62
229,2701312,232,3254407,2036473,236,44
329,2693944,333,3220906,2002972,337,55
429,2708388,434,4557721,3339787,438,72
530,2711784,534,4552520,3334586,537,53
631,2711560,635,3349261,2131327,637,54
731,2702864,734,3692751,2474817,738,60
831,2711208,834,2912679,1694745,837,45
932,2709516,934,2882824,1664890,937,43
983,2711576,990,3314498,2096564,997,53
1084,2709428,1091,2760138,1542204,1097,42
1184,2645336,1193,2600633,1382699,1198,36
1284,2645452,1290,2124263,906329,1296,30
1385,2646812,1393,2675979,1458045,1398,33
,,,,,,
