Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
26,2572412,30,3560958,2028663,34,52
147,2558100,151,2684498,1152203,156,55
228,2564264,231,3868304,2336009,235,53
328,2579688,332,3633247,2100952,336,61
429,2593620,433,4461572,2929277,436,55
529,2599824,532,3898540,2366245,536,59
630,2618776,634,4631983,3099688,638,78
730,2614692,733,3959082,2426787,735,37
830,2621264,833,2866932,1334637,836,38
930,2563672,933,2917880,1385585,935,44
1032,2564016,1040,2279742,747447,1047,37
1133,2563820,1142,2346242,813947,1149,36
1233,2563820,1241,2466164,933869,1248,36
1334,2576372,1342,2729695,1197400,1350,40
1435,2591408,1446,3237510,1705215,1449,42
1535,2607308,1537,2806216,1273921,1540,43
1635,2600604,1638,2321674,789379,1640,50
1736,2601440,,,,,
