Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2612196,30,3692784,2080841,34,70
128,2605420,133,5572589,3960646,148,79
228,2611368,232,5659512,4047569,236,70
328,2619780,332,4875969,3264026,337,69
429,2628360,433,4959159,3347216,436,71
530,2633032,532,3517056,1905113,535,48
630,2638920,632,2835778,1223835,635,40
731,2644180,737,2278273,666330,743,33
832,2651124,838,3052937,1440994,845,48
934,2637340,942,2953350,1341407,947,44
1033,2593292,1036,2464315,852372,1038,28
1133,2606512,,,,,
