datetime,cpu,mem
Wed Oct 26 01:56:49 GMT 2022,53,1308788
Wed Oct 26 01:56:50 GMT 2022,5.6,1307671
Wed Oct 26 01:56:51 GMT 2022,5.6,1374092
Wed Oct 26 01:56:53 GMT 2022,5.6,1400979
Wed Oct 26 01:56:54 GMT 2022,5.6,1415240
Wed Oct 26 01:56:55 GMT 2022,52,1426100
Wed Oct 26 01:56:57 GMT 2022,52,1442045
Wed Oct 26 01:56:58 GMT 2022,52,1459162
