Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
0,2527932,8,4766742,2909461,16,71
85,2529112,96,5169181,3311900,99,71
184,2536208,187,5266799,3409518,191,78
286,2546312,289,5226836,3369555,291,70
387,2548968,390,3717939,1860658,394,27
487,2558564,492,2252424,395143,497,50
587,2566432,593,2458619,601338,598,62
688,2570836,692,3838739,1981458,703,80
789,2576020,792,4173470,2316189,795,53
889,2574372,893,5412170,3554889,907,86
990,2567152,994,4865894,3008613,997,58
1090,2555616,1093,4134372,2277091,1096,48
1191,2560656,1194,2691649,834368,1198,42
1291,2565724,1294,3754170,1896889,1297,43
1392,2571320,1395,2305658,448377,1398,40
1493,2575920,1496,2600927,743646,1498,41
1593,2580724,1596,2765839,908558,1599,41
1693,2583040,1696,3024289,1167008,1699,33
1794,2586996,1797,2050964,193683,1800,30
1894,2591544,1899,1612941,0,1905,30
1997,2593116,2007,1026402,0,2017,38
2097,2586568,2106,2451824,594543,2109,33
2196,2587312,2199,2099757,242476,2202,31
2296,2588744,2299,3205805,1348524,2302,35
2397,2589320,2400,2065925,208644,2403,32
2497,2590724,2500,1874429,17148,2503,33
2598,2592352,2601,1659388,0,2604,32
2699,2596276,2706,2729194,871913,2709,43
2799,2598436,2801,2315592,458311,2804,32
2901,2599464,2910,2193700,336419,2918,36
3000,2600720,3003,2143510,286229,3006,30
3100,2604312,3103,1713304,0,3106,24
3201,2606752,3204,2299783,442502,3207,35
3301,2610600,3304,2207960,350679,3307,33
3402,2612248,3405,1835167,0,3408,32
3502,2614084,3505,1815219,0,3509,29
3602,2606772,3605,1741730,0,3607,32
3703,2608212,3706,1643927,0,3709,31
3804,2609796,3807,1839206,0,3810,42
3904,2612436,3907,3518699,1661418,3909,53
4005,2615852,4009,3496014,1638733,4012,58
4106,2613620,4110,3293195,1435914,4114,58
4208,2621756,4212,4174736,2317455,4221,83
4308,2630924,4312,5980196,4122915,4317,80
4408,2639340,4412,5430180,3572899,4416,91
4508,2631692,4512,5339053,3481772,4516,81
4609,2626536,4613,4669755,2812474,4617,66
4709,2625688,4712,4730035,2872754,4714,45
4809,2621656,4812,3384437,1527156,4815,52
4910,2624304,4913,2900602,1043321,4915,43
5012,2627428,5020,2717117,859836,5027,43
5112,2629960,5120,2226907,369626,5127,34
5212,2631772,5221,2394463,537182,5227,34
5313,2634156,5321,2265401,408120,5329,33
5413,2638048,5421,2473334,616053,5428,41
5514,2639920,5523,2670865,813584,5528,35
5613,2642384,5616,2308422,451141,5619,35
5713,2643924,5716,1870711,13430,5719,31
5814,2639636,5819,2014700,157419,5822,35
5914,2640736,5918,2036003,178722,5920,34
6015,2642532,6018,1885037,27756,6021,34
6116,2638168,6119,1428074,0,6123,35
6216,2644960,6219,3036333,1179052,6222,54
6317,2644844,,,,,
