Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
11,2575904,17,4697010,2926555,21,67
84,2585760,88,5151076,3380621,96,84
185,2548360,188,5059748,3289293,191,77
285,2560004,288,4887578,3117123,292,55
386,2567404,390,3531708,1761253,395,55
486,2571820,490,4149973,2379518,494,84
587,2574724,591,5658630,3888175,596,79
688,2577008,692,5128337,3357882,704,61
789,2580096,795,4034480,2264025,799,65
888,2561792,891,4449937,2679482,895,51
989,2566304,992,3428589,1658134,996,45
1089,2571408,1092,2823200,1052745,1095,45
1190,2577868,1193,2629298,858843,1196,36
1290,2583788,1295,1567813,0,1298,41
1391,2585836,1394,3698191,1927736,1397,43
1492,2587748,1495,1408921,0,1498,31
1592,2591508,1595,2365580,595125,1598,31
1693,2596488,1698,1156248,0,1706,34
1796,2590020,1808,1217647,0,1819,38
1897,2591592,1910,1645946,0,1922,39
1996,2592464,2006,2366501,596046,2015,34
2097,2593436,2107,2589996,819541,2118,39
2198,2595212,2208,2018331,247876,2219,35
2298,2596892,2308,2423143,652688,2316,37
2399,2598620,2410,1754020,0,2421,33
2499,2601304,2507,2568014,797559,2515,37
2600,2602652,2610,2272572,502117,2617,37
2699,2604052,2702,2236721,466266,2705,31
2801,2605956,2803,2229551,459096,2806,35
2900,2607808,2903,1697495,0,2906,25
3000,2609384,3003,2170721,400266,3006,32
3101,2611664,3104,1889390,118935,3107,32
3201,2613308,3204,1979877,209422,3208,34
3302,2607384,3305,1865089,94634,3308,32
3403,2612336,3406,2040990,270535,3409,33
3503,2613560,3506,2160113,389658,3509,32
3604,2614996,3607,1815219,44764,3610,30
3704,2617576,3707,1857391,86936,3710,36
3805,2619692,3808,1207290,0,3811,33
3905,2618020,3908,1999739,229284,3910,33
4006,2618704,4009,2058227,287772,4012,38
4107,2619436,4109,2254163,483708,4112,42
4206,2622364,4209,2657113,886658,4212,37
4307,2625744,4310,4102066,2331611,4313,55
4409,2630440,4417,3608091,1837636,4425,58
4509,2629588,4520,3985169,2214714,4526,70
4610,2643396,4615,5071324,3300869,4638,92
4709,2638308,4713,6166383,4395928,4717,92
4809,2641584,4813,5372718,3602263,4817,86
4910,2652184,4914,5657897,3887442,4918,76
5011,2639052,5015,4752579,2982124,5018,73
5111,2635160,5114,4254310,2483855,5117,55
5212,2640268,5214,2969759,1199304,5217,48
5312,2643308,5316,2386412,615957,5319,35
5412,2641540,5415,2783911,1013456,5418,45
5513,2644940,5517,2985175,1214720,5522,43
5615,2639436,5623,3013855,1243400,5627,41
5714,2640464,5717,2493376,722921,5720,33
5815,2643176,5817,2157554,387099,5820,36
5916,2646908,5918,2315895,545440,,
