Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2567048,37,5555278,3997297,41,77
126,2527236,136,4348787,2790806,139,65
227,2531428,234,3540652,1982671,240,60
328,2537680,337,2944489,1386508,345,61
429,2547472,439,2431119,873138,448,36
531,2555336,540,2223856,665875,551,61
633,2558260,643,3789238,2231257,652,85
732,2564228,741,5542734,3984753,750,70
832,2564856,841,4677970,3119989,849,61
931,2572260,935,5010939,3452958,939,79
1032,2553836,1035,4476740,2918759,1038,52
1132,2555672,1135,3664340,2106359,1138,47
1233,2561828,1236,3867216,2309235,1239,48
1333,2568884,1336,1987324,429343,1339,38
1434,2575376,1437,2957288,1399307,1440,40
1534,2580996,1537,3127120,1569139,1540,42
1635,2585268,1638,2643819,1085838,1640,38
1685,2586032,1688,1792857,234876,1691,31
1836,2590052,1839,1318994,0,1842,31
1886,2594296,1889,1689102,131121,1892,32
1987,2596188,1990,1297949,0,1993,30
2087,2598272,2091,1606265,48284,2094,39
2188,2599688,2191,1579627,21646,2195,33
2289,2586644,2291,2061717,503736,2294,43
2390,2587636,2393,1462440,0,2396,31
2490,2588184,2494,1467904,0,2497,40
2591,2589112,2594,1568422,10441,2597,35
2691,2595492,2694,3117174,1559193,2697,48
2792,2593932,2796,1930376,372395,2799,29
2892,2594732,2895,3277506,1719525,2898,37
2993,2595956,2995,2507716,949735,2998,35
3093,2597396,3096,2019052,461071,3099,37
3193,2601896,3196,2019687,461706,3199,36
3294,2605300,3296,2270564,712583,3300,37
3394,2607396,3397,2493376,935395,3400,34
3495,2609312,3497,2269830,711849,3500,34
3595,2610956,3603,1969817,411836,3613,35
3697,2613248,3707,1843786,285805,3718,31
3798,2615112,3808,1983422,425441,3819,38
3899,2617640,3911,2068583,510602,3919,35
3998,2620128,4006,2554142,996161,4010,52
4098,2617892,4102,3443767,1885786,4106,56
4198,2624440,4202,4697598,3139617,4206,58
4299,2626780,4304,3411268,1853287,4308,60
4399,2614568,4403,3992959,2434978,4407,51
4500,2624708,4504,4115112,2557131,4508,77
4601,2639612,4610,5626852,4068871,4620,92
4701,2630676,4705,5866873,4308892,4709,81
4802,2632008,4807,5164217,3606236,4813,74
4902,2628296,4906,5235170,3677189,4911,72
5002,2625392,5005,3959152,2401171,5008,56
5102,2630024,5105,3640711,2082730,5108,47
5203,2627932,5206,2868984,1311003,5208,46
5303,2635400,5307,3886964,2328983,5310,55
5404,2635240,5407,3533072,1975091,5411,51
5505,2636872,5507,3096371,1538390,5510,40
5605,2638848,5609,2303474,745493,5617,36
5707,2640988,5716,2196955,638974,5727,35
5807,2643080,5816,2086149,528168,5820,31
5907,2645216,5910,2094990,537009,5913,33
6007,2646540,6010,1629839,71858,6013,33
6108,2647280,6111,1791736,233755,6113,33
,,,,,,
