Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2504232,31,4732861,2949866,34,70
129,2506480,132,4504005,2721010,134,61
229,2513420,232,4342325,2559330,238,60
329,2520192,332,3557433,1774438,335,45
430,2520312,433,3378561,1595566,435,43
532,2522752,534,2299576,516581,539,27
631,2533748,635,2098086,315091,640,46
682,2537984,691,2550268,767273,698,61
784,2542492,790,2892701,1109706,796,62
883,2545200,887,3847146,2064151,890,81
983,2551280,987,5812640,4029645,991,82
1085,2554136,1088,5241296,3458301,1093,68
1186,2550164,1189,4891223,3108228,1193,65
1286,2536820,1289,4014040,2231045,1292,42
1387,2540532,1390,3169224,1386229,1394,53
1487,2545000,1490,3275917,1492922,1493,39
1587,2549728,1590,2514886,731891,1593,37
1688,2554412,1691,2414505,631510,1694,38
1788,2557228,1791,2254114,471119,1794,38
1889,2559484,1892,1349376,0,1895,38
1990,2563332,1993,1750388,0,1996,30
2091,2568048,2098,1629625,0,2105,37
2194,2570092,2206,1352920,0,2220,34
2294,2571504,2306,1743731,0,2318,38
2394,2565656,2403,1953500,170505,2413,33
2496,2566356,2507,2091955,308960,2517,36
2595,2567532,2605,2444654,661659,2613,38
2695,2571480,2704,1856706,73711,2713,22
2796,2570716,2805,2272572,489577,2814,37
2896,2572444,2904,3189201,1406206,2913,34
2997,2573736,3006,2606335,823340,3014,41
3097,2574764,3106,2665665,882670,3115,36
3198,2580464,3208,2086679,303684,3218,35
3298,2582092,3308,2365783,582788,3315,37
3398,2584384,3406,2358613,575618,3414,36
3499,2585948,3509,2251061,468066,3515,33
3598,2588172,3601,1971428,188433,3604,28
3699,2590424,3702,1609120,0,3706,35
3799,2591020,3802,3248499,1465504,3806,50
3900,2585216,3903,3364689,1581694,3906,59
4001,2588884,4007,4234360,2451365,4010,58
4102,2601472,4110,3937328,2154333,4131,81
4205,2612692,4214,5746815,3963820,4223,94
4307,2614720,4315,5623051,3840056,4324,94
4406,2603208,4420,4091716,2308721,4426,86
4505,2594684,4508,5168093,3385098,4511,59
4606,2597012,4609,3557433,1774438,4612,45
4706,2602084,4709,3006685,1223690,4712,45
4808,2608360,4817,3107066,1324071,4824,46
4908,2605176,4916,2321293,538298,4923,38
5009,2600424,5018,3141361,1358366,5024,43
5108,2605228,5111,3597396,1814401,5114,54
5209,2603752,5211,3007980,1224985,5214,42
5309,2605708,5312,2671159,888164,5315,40
5409,2607632,5412,2321293,538298,5418,34
5510,2609812,5513,2237228,454233,5520,33
5611,2613708,5620,2900602,1117607,5625,46
5711,2616132,5714,2282005,499010,5717,33
5811,2617880,5814,2059583,276588,5817,37
5912,2620172,5915,2445821,662826,5917,38
6012,2622484,6015,1793916,10921,6018,31
6113,2617044,6116,1845772,62777,6118,42
6214,2617696,6217,1712903,0,6220,34
6314,2620244,6318,1820265,37270,6321,35
6415,2619764,6418,2407421,624426,6421,39
6518,2621904,6529,1919905,136910,6540,36
6617,2624024,6626,2486206,703211,6634,36
6719,2626044,6732,1609120,0,6744,37
6819,2628856,6829,2157967,374972,6840,36
6920,2630676,6929,2180944,397949,6935,35
7018,2633208,7021,1943526,160531,,
