datetime,cpu,mem
Wed Oct 26 18:27:31 GMT 2022,0,1382701
Wed Oct 26 18:27:33 GMT 2022,4.8,1386376
Wed Oct 26 18:27:34 GMT 2022,4.8,1402685
Wed Oct 26 18:27:35 GMT 2022,4.8,1393335
Wed Oct 26 18:27:36 GMT 2022,4.8,1393439
Wed Oct 26 18:27:37 GMT 2022,4.8,1393839
Wed Oct 26 18:27:39 GMT 2022,41,1382994
Wed Oct 26 18:27:40 GMT 2022,41,1383118
Wed Oct 26 18:27:41 GMT 2022,41,1383377
Wed Oct 26 18:27:43 GMT 2022,41,1399487
Wed Oct 26 18:27:44 GMT 2022,37,1398674
Wed Oct 26 18:27:45 GMT 2022,37,1398786
Wed Oct 26 18:27:47 GMT 2022,37,1398869
Wed Oct 26 18:27:48 GMT 2022,37,1399526
Wed Oct 26 18:27:50 GMT 2022,0,1398217
Wed Oct 26 18:27:52 GMT 2022,0,1398225
Wed Oct 26 18:27:53 GMT 2022,0,1397989
Wed Oct 26 18:27:55 GMT 2022,0,1399538
Wed Oct 26 18:27:56 GMT 2022,38,1397900
Wed Oct 26 18:27:58 GMT 2022,38,1398882
