datetime,cpu,mem
Wed Oct 26 18:01:22 GMT 2022,0,1359648
Wed Oct 26 18:01:24 GMT 2022,4.5,1308165
Wed Oct 26 18:01:25 GMT 2022,4.5,1368412
Wed Oct 26 18:01:26 GMT 2022,4.5,1368400
Wed Oct 26 18:01:27 GMT 2022,4.5,1369917
Wed Oct 26 18:01:29 GMT 2022,41,1360758
Wed Oct 26 18:01:30 GMT 2022,41,1358958
Wed Oct 26 18:01:31 GMT 2022,41,1359018
Wed Oct 26 18:01:33 GMT 2022,41,1375816
Wed Oct 26 18:01:34 GMT 2022,38,1373788
Wed Oct 26 18:01:36 GMT 2022,38,1374130
Wed Oct 26 18:01:37 GMT 2022,38,1374250
Wed Oct 26 18:01:39 GMT 2022,38,1374716
Wed Oct 26 18:01:40 GMT 2022,36,1373512
Wed Oct 26 18:01:42 GMT 2022,36,1373636
Wed Oct 26 18:01:43 GMT 2022,36,1373168
Wed Oct 26 18:01:45 GMT 2022,36,1374791
Wed Oct 26 18:01:46 GMT 2022,35,1373401
