datetime,cpu,mem
Wed Oct 26 19:42:46 GMT 2022,0,1406601
Wed Oct 26 19:42:47 GMT 2022,0,1349061
Wed Oct 26 19:42:48 GMT 2022,0,1403520
Wed Oct 26 19:42:49 GMT 2022,0,1408786
Wed Oct 26 19:42:51 GMT 2022,0,1410671
Wed Oct 26 19:42:52 GMT 2022,41,1401569
Wed Oct 26 19:42:54 GMT 2022,41,1400785
Wed Oct 26 19:42:55 GMT 2022,41,1400817
Wed Oct 26 19:42:56 GMT 2022,41,1399903
Wed Oct 26 19:42:58 GMT 2022,38,1380824
Wed Oct 26 19:42:59 GMT 2022,38,1380794
Wed Oct 26 19:43:00 GMT 2022,38,1380862
Wed Oct 26 19:43:02 GMT 2022,38,1381444
Wed Oct 26 19:43:03 GMT 2022,36,1379970
Wed Oct 26 19:43:05 GMT 2022,36,1380026
Wed Oct 26 19:43:07 GMT 2022,36,1379538
Wed Oct 26 19:43:08 GMT 2022,36,1381212
Wed Oct 26 19:43:10 GMT 2022,0,1379814
Wed Oct 26 19:43:12 GMT 2022,0,1380429
