datetime,cpu,mem
Wed Oct 26 18:47:29 GMT 2022,34,1421804
Wed Oct 26 18:47:30 GMT 2022,0,1357021
Wed Oct 26 18:47:31 GMT 2022,0,1428911
Wed Oct 26 18:47:32 GMT 2022,0,1429247
Wed Oct 26 18:47:34 GMT 2022,0,1429119
Wed Oct 26 18:47:35 GMT 2022,0,1428364
Wed Oct 26 18:47:36 GMT 2022,40,1417047
Wed Oct 26 18:47:37 GMT 2022,40,1417119
Wed Oct 26 18:47:39 GMT 2022,40,1417315
Wed Oct 26 18:47:40 GMT 2022,40,1433752
Wed Oct 26 18:47:41 GMT 2022,37,1432647
Wed Oct 26 18:47:43 GMT 2022,37,1432599
Wed Oct 26 18:47:44 GMT 2022,37,1432650
Wed Oct 26 18:47:46 GMT 2022,37,1433271
Wed Oct 26 18:47:47 GMT 2022,0,1431910
Wed Oct 26 18:47:49 GMT 2022,0,1431946
Wed Oct 26 18:47:50 GMT 2022,0,1431554
Wed Oct 26 18:47:52 GMT 2022,0,1433091
Wed Oct 26 18:47:54 GMT 2022,38,1431566
Wed Oct 26 18:47:55 GMT 2022,38,1442796
