datetime,cpu,mem
Wed Oct 26 19:04:42 GMT 2022,0,1375722
Wed Oct 26 19:04:43 GMT 2022,0,1318777
Wed Oct 26 19:04:44 GMT 2022,0,1391596
Wed Oct 26 19:04:46 GMT 2022,0,1376856
Wed Oct 26 19:04:47 GMT 2022,0,1379021
Wed Oct 26 19:04:48 GMT 2022,41,1368472
Wed Oct 26 19:04:50 GMT 2022,41,1368639
Wed Oct 26 19:04:51 GMT 2022,41,1368632
Wed Oct 26 19:04:53 GMT 2022,41,1384388
Wed Oct 26 19:04:54 GMT 2022,37,1381046
Wed Oct 26 19:04:56 GMT 2022,37,1381230
Wed Oct 26 19:04:57 GMT 2022,37,1380323
Wed Oct 26 19:04:59 GMT 2022,37,1384416
Wed Oct 26 19:05:01 GMT 2022,0,1383073
Wed Oct 26 19:05:03 GMT 2022,0,1382709
Wed Oct 26 19:05:05 GMT 2022,0,1384244
Wed Oct 26 19:05:07 GMT 2022,38,1382497
Wed Oct 26 19:05:09 GMT 2022,38,1383271
