datetime,cpu,mem
Wed Oct 26 17:58:26 GMT 2022,38,1376713
Wed Oct 26 17:58:27 GMT 2022,4.7,1320154
Wed Oct 26 17:58:29 GMT 2022,4.7,1404314
Wed Oct 26 17:58:30 GMT 2022,4.7,1386598
Wed Oct 26 17:58:31 GMT 2022,4.7,1388085
Wed Oct 26 17:58:33 GMT 2022,40,1377638
Wed Oct 26 17:58:34 GMT 2022,40,1376092
Wed Oct 26 17:58:35 GMT 2022,40,1375454
Wed Oct 26 17:58:37 GMT 2022,40,1374688
Wed Oct 26 17:58:38 GMT 2022,38,1355984
Wed Oct 26 17:58:40 GMT 2022,38,1356163
Wed Oct 26 17:58:41 GMT 2022,38,1356207
Wed Oct 26 17:58:43 GMT 2022,38,1356912
Wed Oct 26 17:58:44 GMT 2022,36,1355495
Wed Oct 26 17:58:45 GMT 2022,36,1355611
Wed Oct 26 17:58:47 GMT 2022,36,1355163
Wed Oct 26 17:58:48 GMT 2022,36,1356772
Wed Oct 26 17:58:50 GMT 2022,0,1355495
Wed Oct 26 17:58:52 GMT 2022,0,1382331
