Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
60,2662900,63,3418938,1495732,66,59
160,2657936,163,4169862,2246656,166,52
261,2674388,264,4040299,2117093,267,55
362,2595384,364,3651819,1728613,367,40
463,2588028,472,2105155,181949,480,45
563,2591848,572,3365245,1442039,579,48
664,2591316,672,3294109,1370903,680,36
764,2591348,771,2380123,456917,777,34
865,2592156,873,2329932,406726,880,37
965,2592156,974,2425113,501907,981,34
1066,2592384,1074,2312654,389448,1080,33
1166,2592880,1173,2321293,398087,1180,31
1267,2592736,1275,1148145,0,1284,23
1368,2593236,1381,1655240,0,1387,32
1469,2594928,1478,2139415,216209,1482,35
1568,2595912,1571,2195670,272464,,
