Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
21,2588592,29,3603598,2491648,34,66
121,2608196,126,5066330,3954380,132,77
221,2611484,228,5506970,4395020,233,74
322,2607224,325,5117402,4005452,330,68
422,2617532,426,4612819,3500869,436,57
523,2624236,526,3668684,2556734,530,62
622,2629960,624,4006298,2894348,627,54
722,2635912,724,3597603,2485653,727,42
823,2641368,825,3032601,1920651,828,47
923,2646824,926,2930751,1818801,928,42
1023,2652112,1025,2939390,1827440,1028,44
1124,2657740,1126,2645416,1533466,1128,42
1224,2663196,1226,2894901,1782951,1229,45
1326,2682372,1331,2795194,1683244,1335,63
1425,2700408,1428,3967010,2855060,1431,50
1476,2712316,1479,3552613,2440663,1482,55
1576,2706444,1579,3385819,2273869,1582,62
,,,,,,
