Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
35,2535288,39,2908741,1537432,43,57
135,2548296,139,3923902,2552593,142,41
236,2548844,239,2615267,1243958,243,44
336,2557188,340,2110597,739288,343,45
437,2565036,441,2951707,1580398,444,28
538,2565688,540,2523525,1152216,544,31
638,2572640,640,2847060,1475751,643,51
738,2570344,741,2285149,913840,743,34
838,2570840,841,2411066,1039757,844,35
939,2571552,942,2477567,1106258,945,36
1039,2571716,1043,2375717,1004408,1045,33
1140,2572360,1143,2339365,968056,1146,34
1241,2572936,1243,2497902,1126593,1246,35
1342,2573628,,,,,
