Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
30,2601972,36,4015732,2636984,40,70
148,2625408,157,5045527,3666779,166,75
230,2624256,234,5698213,4319465,239,67
331,2622388,334,4600154,3221406,338,63
431,2628664,435,3530896,2152148,439,51
531,2637636,534,3904916,2526168,536,65
631,2643964,634,3052763,1674015,636,38
732,2649664,734,2561638,1182890,737,40
832,2655572,835,3124344,1745596,840,47
933,2661788,938,2836071,1457323,944,44
1034,2667756,1042,2652586,1273838,1051,40
1135,2670860,1153,3149292,1770544,,
